Position in the file,Number of scenarios,Hull White alpha,Hull White sigma,Prod Code Key,Policy id,beginning account value ,RRC TOT rate,Guarantee fees rate,Fixed fees rate,Ongoing commissions rate,Tail commissions rate,EHC (internal) rate,EHC (New-Re) rate,PV Claims WB,PV Claims DB,PV Claims AB,PV Claims IB,PV Claims TOT,PV AV (Internal),PV AV (New-Re),PV RRC TOT Charges,PV Guarantee fees Charges,PV Fixed fees Charges,PV Ongoing commissions Charges,PV Tail commissions Charges,PV Fund fees Charges,PV Retrocessions Charges,PV Expenses Charges,PV Real Charges,PV EHC(internal) Charges,PV EHC(New-Re) Charges,PV Lapse Charges,LOV(Internal),LOV(New-Re),ITM,
55,10000,0.04,0.01,CH_WB01,195001680,181884.8516,0.013,0.013,0.03,0,0,0.02276126,0.0268,37924.1516680955,0,0,0,37924.1516680955,12040857.7679159,12023778.0085251,13044.2549169079,13044.2549169079,3943.43483095377,0,0,15024.8996087863,11519.0897000695,0,16987.6897478616,22838.7578565461,26853.1042190395,0,15085.3938115494,11071.047449056,0,
56,10000,0.04,0.01,CH_WB01,195001681,154748.3598,0.013,0.013,0.03,0,0,0.022049365,0.0268,32947.4347619881,0,0,0,32947.4347619881,10724487.3663399,10709457.3508234,11618.1920068642,11618.1920068642,3300.40191364061,0,0,13382.1601412032,10259.6561082558,0,14918.5939205048,19705.6780315264,23917.7880835055,0,13241.7567304617,9029.64667848254,0,
57,10000,0.04,0.01,CH_WB01,195001682,91260.55016,0.013,0.013,0.03,0,0,0.02108548,0.0268,20321.579143079,0,0,0,20321.579143079,6788478.86488626,6779174.13545508,7354.18154279318,7354.18154279318,1895.39019918289,0,0,8470.57429394594,6494.10695869188,0,9249.57174197607,11928.1946113318,15140.155569183,0,8393.38453174716,5181.42357389599,0,
58,10000,0.04,0.01,CH_WB01,195001683,151588.3906,0.013,0.013,0.03,0,0,0.019805649,0.0268,34874.4280967893,0,0,0,34874.4280967893,12451596.1921594,12435007.0762691,13489.2306348355,13489.2306348355,3013.85417711289,0,0,15536.3816807534,11911.2259552443,0,16503.0848119484,20550.9953059705,27771.5158036676,0,14323.4327908188,7102.91229312176,0,
59,10000,0.04,0.01,CH_WB01,195001686,200547.1002,0.013,0.013,0.03,0,0,0.022657503,0.0286,47193.2968095843,0,0,0,47193.2968095843,14287517.7904794,14267689.1868148,15478.1465571819,15478.1465571819,4249.7876576717,0,0,17827.96041445,13668.1029844117,0,19727.9342148536,26976.6231000283,34004.6592285752,0,20216.673709556,13188.6375810091,0,
60,10000,0.04,0.01,CH_WB01,195001687,94214.97234,0.013,0.013,0.03,0,0,0.019711868,0.0268,24186.0492111004,0,0,0,24186.0492111004,8530931.5016988,8519474.10958465,9241.84565517142,9241.84565517142,2053.58521089856,0,0,10644.2447022322,8160.58760504468,0,11295.43086607,14013.3829732107,19026.8255114057,0,10172.6662378897,5159.22369969466,0,
61,10000,0.04,0.01,CH_WB01,195001689,1371804.425,0.013,0.013,0.03,0,0,0.01980169,0.0268,315583.745597437,0,0,0,315583.745597437,112687270.714114,112537119.958671,122077.867401153,122077.867401153,27273.707304471,0,0,140604.63953148,107796.890307468,0,149351.574705624,185949.866802247,251332.901241032,0,129633.878795189,64250.8443564045,0,
62,10000,0.04,0.01,CH_WB01,195001690,224667.0874,0.013,0.013,0.03,0,0,0.019806295,0.0268,51681.1507909903,0,0,0,51681.1507909903,18437951.8937556,18413440.3601878,19974.4513698992,19974.4513698992,4467.1225612376,0,0,23005.8776300785,17637.8395163936,0,24441.5739311368,30432.292866961,41123.3501377527,0,21248.8579240293,10557.8006532375,0,
63,10000,0.04,0.01,CH_WB01,195001693,214279.6605,0.013,0.013,0.03,0,0,0.020116095,0.0268,56740.8800400707,0,0,0,56740.8800400707,19594487.785744,19568220.7015303,21227.3606812229,21227.3606812229,4868.41140730524,0,0,24448.5179512,18743.8637625867,0,26095.7720885282,32847.0481478638,43702.3595667509,0,23893.8318922069,13038.5204733198,0,
64,10000,0.04,0.01,CH_WB01,195001694,100763.8235,0.013,0.013,0.03,0,0,0.019806292,0.0268,23182.3930074373,0,0,0,23182.3930074373,8276781.35031537,8265754.2817609,8966.50706950867,8966.50706950867,2003.37813268083,0,0,10327.2891552551,7917.58835236221,0,10969.8852021895,13661.029020375,18460.1845625993,0,9521.36398706222,4722.20844483793,0,
65,10000,0.04,0.01,CH_WB01,195001697,151145.7353,0.013,0.013,0.03,0,0,0.019806295,0.0268,34773.5894856633,0,0,0,34773.5894856633,12415172.0319131,12398631.4291224,13449.7605612371,13449.7605612371,3005.06719950933,0,0,15490.9337409789,11876.3825347505,0,16454.8277607465,20491.5466449851,27690.2768583733,0,14282.0428406782,7083.31262728996,0,
66,10000,0.04,0.01,CH_WB01,195001699,95342.41278,0.013,0.013,0.03,0,0,0.02214604,0.0268,20277.2090167445,0,0,0,20277.2090167445,6584024.13234836,6574804.85167055,7132.69831504168,7132.69831504168,2036.24913995755,0,0,8215.6415842627,6298.65854793474,0,9168.94745499923,12150.838482996,14683.7308353976,0,8126.37053374851,5593.47818134695,0,
