Position in the file,Number of scenarios,Hull White alpha,Hull White sigma,Prod Code Key,Policy id,beginning account value ,RRC TOT rate,Guarantee fees rate,Fixed fees rate,Ongoing commissions rate,Tail commissions rate,EHC (internal) rate,EHC (New-Re) rate,PV Claims WB,PV Claims DB,PV Claims AB,PV Claims IB,PV Claims TOT,PV AV (Internal),PV AV (New-Re),PV RRC TOT Charges,PV Guarantee fees Charges,PV Fixed fees Charges,PV Ongoing commissions Charges,PV Tail commissions Charges,PV Fund fees Charges,PV Retrocessions Charges,PV Expenses Charges,PV Real Charges,PV EHC(internal) Charges,PV EHC(New-Re) Charges,PV Lapse Charges,LOV(Internal),LOV(New-Re),ITM,
34,10000,0.04,0.01,CH_WB01,195001648,80888.38643,0.013,0.013,0.03,0,0,0.022766639,0.0268,16829.3970459915,0,0,0,16829.3970459915,5356785.52085758,5349239.18336001,5751.77309426213,5751.77309426213,1753.37870599343,0,0,6684.40240025261,5124.70850686033,0,7505.15180025556,10163.0001794826,11946.6341761707,0,6666.39686650891,4882.76286982083,0,
35,10000,0.04,0.01,CH_WB01,195001649,180666.8851,0.013,0.013,0.03,0,0,0.022469578,0.0274,39388.7973440799,0,0,0,39388.7973440799,11913550.2758896,11896747.6648033,12791.4904155468,12791.4904155468,3929.35896020601,0,0,14866.1714841609,11397.3981378567,0,16720.8493757528,22307.7039317519,27164.240501301,0,17081.093412328,12224.5568427789,0,
36,10000,0.04,0.01,CH_WB01,195001650,50858.95798,0.013,0.013,0.03,0,0,0.022182743,0.0268,10583.7761533495,0,0,0,10583.7761533495,3412195.8443238,3407336.43931372,3664.20886885001,3664.20886885001,1085.55020001459,0,0,4257.84972816758,3264.35145826181,0,4749.7590688646,6307.65529002525,7609.71804780065,0,4276.12086332429,2974.05810554889,0,
37,10000,0.04,0.01,CH_WB01,195001654,236838.6855,0.013,0.013,0.03,0,0,0.022823527,0.0282,43653.3817234494,0,0,0,43653.3817234494,15937273.3686539,15914896.8902751,17114.8176268723,17114.8176268723,5076.4290847226,0,0,19887.1621997486,15246.8243531406,0,22191.2467115949,30312.0657529878,37400.0076921464,0,13341.3159704616,6253.37403130303,0,
38,10000,0.04,0.01,CH_WB01,195001655,21558.6328,0.013,0.013,0.03,0,0,0.019421593,0.0268,4937.66980412509,0,0,0,4937.66980412509,1786804.63791196,1784428.0209966,1921.9950427377,1921.9950427377,422.914554138977,0,0,2229.47475433287,1709.26397832186,0,2344.90959687668,2891.8827040032,3985.22258022574,0,2045.78710012189,952.447223899358,0,
39,10000,0.04,0.01,CH_WB01,195001656,197356.5048,0.013,0.013,0.03,0,0,0.020253322,0.0282,45133.8857867995,0,0,0,45133.8857867995,18064773.7064967,18040697.9290122,19444.7016978723,19444.7016978723,4206.54621832809,0,0,22539.9856671019,17280.6556781115,0,23651.2479162004,30489.3065612342,42395.6401331788,0,14644.5792255652,2738.24565362068,0,
40,10000,0.04,0.01,CH_WB01,195001657,94130.57217,0.013,0.013,0.03,0,0,0.021397039,0.0268,22724.088539136,0,0,0,22724.088539136,7487690.42327654,7477188.55829184,8051.8293968819,8051.8293968819,2369.32614847351,0,0,9343.14212334668,7163.07562789912,0,10421.1555453554,13351.2003338979,16699.0544468518,0,9372.88820523815,6025.03409228424,0,
41,10000,0.04,0.01,CH_WB01,195001658,83750.72971,0.013,0.013,0.03,0,0,0.022184576,0.0268,17429.8061790021,0,0,0,17429.8061790021,5618879.11914773,5610877.10290746,6033.87180157748,6033.87180157748,1787.61773735733,0,0,7011.42138481981,5375.42306169518,0,7821.48953893481,10387.7042377955,12530.95886316,0,7042.10194120665,4898.84731584216,0,
42,10000,0.04,0.01,CH_WB01,195001659,44813.19872,0.013,0.013,0.03,0,0,0.022886729,0.0282,8076.77922388302,0,0,0,8076.77922388302,3017880.44076383,3013651.34623073,3240.87964666052,3240.87964666052,956.40397098432,0,0,3765.83549471005,2887.14054594437,0,4197.28361764484,5755.78431684686,7082.08066364222,0,2320.99490703615,994.698560240799,0,
43,10000,0.04,0.01,CH_WB01,195001660,32259.66482,0.013,0.013,0.03,0,0,0.020489324,0.0282,7677.2685898371,0,0,0,7677.2685898371,3023795.34091211,3019770.04009995,3255.27511265441,3255.27511265441,721.484856723865,0,0,3772.86844962767,2892.53247804788,0,3976.75996937827,5162.96020413655,7096.45959423488,0,2514.30838570054,580.808995602218,0,
