TIME;Swap_output;TIME;ZCB_Yield;Log_ZCB_Yield;INV_ZCB_Yield;TIME;ZCR_YC;Forward_YC;Fwd_ZCB_YC
;;19.41666667;0.8506280771;0.1617802881;1.175601919;19.41666667;0.008366839991;0.01295193055;1.00107991
;;19.5;0.8497104661;0.1628596157;1.176871464;19.5;0.008386748531;0.01296360024;1.001080884
;;19.58333333;0.8487930195;0.1639399157;1.178143525;19.58333333;0.008406538101;0.01297705601;1.001082006
;;19.66666667;0.8478756128;0.165021337;1.179418284;19.66666667;0.008426217843;0.01299233819;1.001083281
;;19.75;0.846958119;0.1661040319;1.180695925;19.75;0.008445796916;0.01300948297;1.001084711
;;19.83333333;0.8460404093;0.1671881554;1.18197664;19.83333333;0.008465284481;0.01302852654;1.0010863
;;19.91666667;0.8451223527;0.168273866;1.183260621;19.91666667;0.008484689699;0.01304950508;1.00108805
;;20;0.8442038165;0.1693613247;1.184548068;20;0.008504021729;0.01307213855;1.001089938
;;20.08333333;0.8432846882;0.1704506696;1.185839153;20.08333333;0.008523288409;0.01309518788;1.001091861
;;20.16666667;0.8423649425;0.1715419353;1.187133924;20.16666667;0.008542492282;0.0131183443;1.001093793
;;20.25;0.8414445762;0.1726351306;1.188432403;20.25;0.00856163457;0.01314161263;1.001095734
;;20.33333333;0.8405235857;0.173730265;1.189734609;20.33333333;0.008580716493;0.01316499772;1.001097685
;;20.41666667;0.8396019671;0.1748273482;1.191040564;20.41666667;0.008599739271;0.01318850439;1.001099646
;;20.5;0.8386797161;0.1759263902;1.192350287;20.5;0.008618704127;0.0132121361;1.001101618
;;20.58333333;0.8377568284;0.1770274015;1.193663801;20.58333333;0.008637612274;0.01323589214;1.0011036
;;20.66666667;0.8368332995;0.1781303925;1.194981128;20.66666667;0.008656464907;0.01325977585;1.001105592
;;20.75;0.8359091251;0.1792353739;1.196302289;20.75;0.008675263211;0.01328379193;1.001107596
;;20.83333333;0.8349843001;0.1803423565;1.197627308;20.83333333;0.008694008375;0.01330794508;1.001109611
;;20.91666667;0.8340588196;0.181451352;1.198956208;20.91666667;0.008712701585;0.01333223998;1.001111637
;;21;0.8331326782;0.182562372;1.200289013;21;0.008731344029;0.01335668802;1.001113677
;;21.08333333;0.8322058696;0.1836754293;1.201625747;21.08333333;0.00874993692;0.01338132089;1.001115732
;;21.16666667;0.8312783857;0.1847905394;1.20296644;21.16666667;0.008768481579;0.01340615054;1.001117803
;;21.25;0.8303502173;0.1859077186;1.20431112;21.25;0.008786979354;0.0134311823;1.001119892
;;21.33333333;0.8294213552;0.1870269838;1.205659818;21.33333333;0.008805431591;0.0134564215;1.001121997
;;21.41666667;0.8284917895;0.1881483522;1.207012565;21.41666667;0.008823839638;0.01348187345;1.001124121
;;21.5;0.8275615104;0.1892718417;1.208369393;21.5;0.008842204843;0.01350752108;1.001126261
;;21.58333333;0.8266305091;0.1903974684;1.209730332;21.58333333;0.008860528464;0.01353327937;1.001128409
;;21.66666667;0.8256987828;0.1915252417;1.211095403;21.66666667;0.008878811414;0.01355912932;1.001130566
;;21.75;0.82476633;0.1926551692;1.212464626;21.75;0.008897054515;0.0135850742;1.001132731
;;21.83333333;0.823833149;0.1937872587;1.213838022;21.83333333;0.008915258591;0.01361111726;1.001134903
;;21.91666667;0.8228992379;0.1949215184;1.215215611;21.91666667;0.008933424466;0.01363726176;1.001137084
;;22;0.8219645948;0.1960579569;1.216597414;22;0.008951552962;0.01366359945;1.001139282
;;22.08333333;0.8210292111;0.1971965902;1.217983461;22.08333333;0.00896964524;0.01369049018;1.001141525
;;22.16666667;0.8200930542;0.1983374644;1.21937382;22.16666667;0.008987703809;0.01371803302;1.001143823
;;22.25;0.8191560846;0.1994806338;1.220768568;22.25;0.009005731513;0.01374623919;1.001146176
;;22.33333333;0.8182182622;0.2006261537;1.222167784;22.33333333;0.009023731196;0.01377511993;1.001148586
;;22.41666667;0.8172795465;0.2017740804;1.223571548;22.41666667;0.009041705705;0.01380468646;1.001151052
;;22.5;0.8163398965;0.2029244709;1.224979943;22.5;0.009059657884;0.01383461555;1.001153549
;;22.58333333;0.8153992931;0.2040773556;1.226393018;22.58333333;0.009077589332;0.01386357076;1.001155965
;;22.66666667;0.8144578082;0.2052326531;1.227810686;22.66666667;0.009095496667;0.01389120184;1.00115827
;;22.75;0.8135155372;0.2063902533;1.229232823;22.75;0.009113375263;0.01391749055;1.001160464
;;22.83333333;0.8125725762;0.2075500442;1.230659303;22.83333333;0.009131220491;0.01394241862;1.001162543
;;22.91666667;0.8116290222;0.2087119124;1.232089998;22.91666667;0.009149027725;0.01396596782;1.001164508
;;23;0.810684973;0.209875743;1.233524776;23;0.009166792337;0.01398939903;1.001166463
;;23.08333333;0.8097404407;0.2110415263;1.234963637;23.08333333;0.009184514361;0.01401784728;1.001168836
;;23.16666667;0.8087950914;0.2122096802;1.236407108;23.16666667;0.009202212469;0.01405267455;1.001171742
;;23.25;0.8078485013;0.2133807364;1.237855858;23.25;0.009219909996;0.01409397287;1.001175188
;;23.33333333;0.806900242;0.2145552342;1.239310571;23.33333333;0.009237630275;0.01414183427;1.001179181
;;23.41666667;0.8059498813;0.2157337204;1.240771943;23.41666667;0.009255396641;0.01419635076;1.001183729
;;23.5;0.8049969828;0.2169167496;1.242240681;23.5;0.009273232428;0.01425274133;1.001188434
;;23.58333333;0.8040414326;0.2181044781;1.243717002;23.58333333;0.009291143589;0.01429146889;1.001191665
;;23.66666667;0.8030844248;0.2192954338;1.245199096;23.66666667;0.009309066565;0.01430737552;1.001192992
;;23.75;0.8021274929;0.2204877151;1.246684609;23.75;0.009326920413;0.01430014206;1.001192389
;;23.83333333;0.8011721841;0.2216793936;1.248171142;23.83333333;0.009344624193;0.01426944937;1.001189828
;;23.91666667;0.8002200598;0.2228685144;1.249656251;23.91666667;0.009362096965;0.01421497827;1.001185283
;;24;0.7992726951;0.2240530959;1.251137448;24;0.009379257788;0.01415498344;1.001180278
;;24.08333333;0.7983304433;0.2252326778;1.252614138;24.08333333;0.009396090595;0.01416395282;1.001181026
;;24.16666667;0.7973887063;0.2264130072;1.254093508;24.16666667;0.009412838811;0.01426154818;1.001189169
;;24.25;0.7964416028;0.2276014696;1.255584837;24.25;0.009429810736;0.01444898519;1.001204807
;;24.33333333;0.7954831988;0.2288055517;1.257097575;24.33333333;0.009447314669;0.01472747907;1.001228043
;;24.41666667;0.7945075092;0.2300328416;1.258641345;24.41666667;0.009465658909;0.01509824435;1.001258979
;;24.5;0.7935084987;0.2312910286;1.260225948;24.5;0.009485151755;0.01549174865;1.001291813
;;24.58333333;0.7924847568;0.2325820077;1.261853924;24.58333333;0.009505859412;0.0156243145;1.001302874
;;24.66666667;0.7914535924;0.2338840339;1.263497961;24.66666667;0.009526879696;0.01542116597;1.001285923
;;24.75;0.7904371508;0.2351691311;1.265122722;24.75;0.009547068331;0.01487779574;1.001240585
;;24.83333333;0.7894577612;0.2364089474;1.266692215;24.83333333;0.009565281038;0.01398969223;1.001166488
;;24.91666667;0.7885379416;0.2375747551;1.268169795;24.91666667;0.009580373541;0.01275233564;1.001063259
;;25;0.7877004116;0.2386374497;1.269518189;25;0.00959120156;0.0112749198;1.000940018
;;25.08333333;0.7869606543;0.2395770264;1.270711559;25.08333333;0.009597002271;0.01001082228;1.000834583
;;25.16666667;0.7863044178;0.2404112615;1.271772074;25.16666667;0.00959853866;0.009077528158;1.000756747
;;25.25;0.7857098343;0.2411677222;1.272734483;25.25;0.009596955167;0.008479562704;1.00070688
;;25.33333333;0.7851548241;0.2418743525;1.273634154;25.33333333;0.009593396231;0.008221459744;1.000685356
;;25.41666667;0.7846170818;0.2425594741;1.274507047;25.41666667;0.00958900629;0.008307757922;1.000692553
;;25.5;0.7840740691;0.2432517873;1.275389711;25.5;0.009584929783;0.008669449948;1.000722715
;;25.58333333;0.783507816;0.2439742414;1.276311454;25.58333333;0.009582069288;0.009014967835;1.00075153
;;25.66666667;0.7829194289;0.2447254887;1.27727064;25.66666667;0.009580359934;0.009270026998;1.000772801
;;25.75;0.7823148555;0.245497991;1.278257716;25.75;0.009579494988;0.00943341101;1.000786427
;;25.83333333;0.7817001057;0.2462841086;1.279262971;25.83333333;0.009579167716;0.009503904074;1.000792306
;;25.91666667;0.7810812505;0.2470761006;1.280276539;25.91666667;0.009579071386;0.009480290743;1.000790336
;;26;0.7804644211;0.2478661248;1.281288388;26;0.009578899265;0.009381448014;1.000782093
;;26.08333333;0.7798545024;0.2486479121;1.282290475;26.08333333;0.009578409428;0.009287043478;1.00077422
;;26.16666667;0.7792511906;0.2494218324;1.283283249;26.16666667;0.00957761918;0.009217366422;1.000768409
;;26.25;0.7786528668;0.2501899463;1.284269336;26.25;0.009576610634;0.009172742227;1.000764687
;;26.33333333;0.7780578957;0.2509543415;1.2852514;26.33333333;0.009575465905;0.009153496319;1.000763082
;;26.41666667;0.7774646262;0.2517171328;1.286232153;26.41666667;0.009574267105;0.00915995415;1.000763621
;;26.5;0.7768713909;0.2524804624;1.287214347;26.5;0.009573096348;0.009186954497;1.000765873
;;26.58333333;0.7762768617;0.2532460419;1.288200189;26.58333333;0.009572018384;0.009212738437;1.000768023
;;26.66666667;0.7756811208;0.2540137701;1.289189556;26.66666667;0.009571028504;0.009231766214;1.00076961
;;26.75;0.775084608;0.254783084;1.290181729;26.75;0.009570104637;0.009243950345;1.000770626
;;26.83333333;0.7744877676;0.2555534132;1.291175977;26.83333333;0.009569224709;0.009249203354;1.000771064
;;26.91666667;0.773891048;0.2563241801;1.292171556;26.91666667;0.00956836665;0.009247437763;1.000770917
;;27;0.773294902;0.2570947999;1.293167713;27;0.009567508386;0.009240064177;1.000770302
;;27.08333333;0.77269969;0.2578648053;1.294163843;27.08333333;0.0095666325;0.009233024328;1.000769715
;;27.16666667;0.7721053891;0.258634224;1.29515998;27.16666667;0.009565740186;0.009227830256;1.000769282
;;27.25;0.7715118792;0.2594032098;1.296156322;27.25;0.009564837296;0.009224505144;1.000769004
;;27.33333333;0.7709190391;0.2601719186;1.297153072;27.33333333;0.009563929677;0.009223072174;1.000768885
;;27.41666667;0.7703267466;0.2609405079;1.298150433;27.41666667;0.009563023179;0.009223554529;1.000768925
;;27.5;0.7697348782;0.2617091375;1.299148614;27.5;0.009562123651;0.009225566818;1.000769093
;;27.58333333;0.7691433356;0.2624779347;1.30014778;27.58333333;0.009561235697;0.009227488056;1.000769253
;;27.66666667;0.7685521245;0.263246892;1.301147922;27.66666667;0.009560358935;0.009228905688;1.000769371
;;27.75;0.7679612771;0.2640159675;1.302148988;27.75;0.009559491738;0.009229813265;1.000769447
;;27.83333333;0.767370826;0.2647851186;1.303150923;27.83333333;0.009558632477;0.009230204335;1.00076948
;;27.91666667;0.7667808038;0.2655543023;1.304153671;27.91666667;0.009557779526;0.009230072448;1.000769469
;;28;0.7661912437;0.266323475;1.305157176;28;0.009556931256;0.009229522847;1.000769423
;;28.08333333;0.765602172;0.2670926019;1.306161394;28.08333333;0.009556086374;0.009228998509;1.000769379
;;28.16666667;0.7650135865;0.2678616851;1.307166327;28.16666667;0.009555244927;0.009228611971;1.000769347
;;28.25;0.7644254783;0.2686307361;1.308171991;28.25;0.009554407293;0.00922836474;1.000769326
;;28.33333333;0.7638378378;0.2693997665;1.309178402;28.33333333;0.009553573853;0.009228258321;1.000769317
;;28.41666667;0.7632506559;0.270168788;1.310185576;28.41666667;0.009552744987;0.009228294221;1.00076932
;;28.5;0.762663923;0.2709378126;1.311193528;28.5;0.009551921075;0.0092284437;1.000769333
;;28.58333333;0.7620776318;0.2717068495;1.312202272;28.58333333;0.009551102407;0.009228586578;1.000769345
;;28.66666667;0.7614917821;0.2724758984;1.313211808;28.66666667;0.00955028892;0.009228692176;1.000769353
;;28.75;0.7609063761;0.2732449561;1.314222132;28.75;0.009549480457;0.009228759884;1.000769359
;;28.83333333;0.7603214159;0.2740140194;1.315233241;28.83333333;0.009548676867;0.009228789089;1.000769362
;;28.91666667;0.7597369035;0.2747830852;1.316245131;28.91666667;0.009547877993;0.009228779183;1.000769361
;;29;0.7591528412;0.2755521501;1.317257798;29;0.009547083682;0.009228738;1.000769357
;;29.08333333;0.7585692304;0.2763212116;1.31827124;29.08333333;0.009546293805;0.009228698915;1.000769354
;;29.16666667;0.7579860707;0.2770902699;1.319285457;29.16666667;0.00954550833;0.009228670296;1.000769352
;;29.25;0.7574033612;0.2778593257;1.320300452;29.25;0.009544727248;0.009228652115;1.00076935
;;29.33333333;0.7568211008;0.2786283801;1.321316225;29.33333333;0.009543950553;0.00922864434;1.000769349
;;29.41666667;0.7562392885;0.2793974338;1.322332779;29.41666667;0.009543178236;0.009228646943;1.00076935
;;29.5;0.7556579233;0.2801664877;1.323350115;29.5;0.009542410291;0.00922865778;1.000769351
;;29.58333333;0.7550770043;0.2809355425;1.324368236;29.58333333;0.009541646704;0.009228668316;1.000769351
;;29.66666667;0.7544965313;0.2817045982;1.32538714;29.66666667;0.009540887437;0.009228676276;1.000769352
;;29.75;0.753916504;0.2824736545;1.32640683;29.75;0.009540132447;0.009228681487;1.000769353
;;29.83333333;0.7533369223;0.2832427113;1.327427304;29.83333333;0.00953938169;0.009228683777;1.000769353
;;29.91666667;0.752757786;0.2840117683;1.328448564;29.91666667;0.009538635122;0.009228682973;1.000769353
;;30;0.7521790949;0.2847808252;1.32947061;30;0.009537892701;0.009228679654;1.000769352
;;30.08333333;0.751600849;0.2855498819;1.330493441;30.08333333;0.009537154383;0.009228676673;1.000769352
;;30.16666667;0.7510230478;0.2863189382;1.331517059;30.16666667;0.009536420137;0.009228674654;1.000769352
;;30.25;0.7504456909;0.2870879945;1.332541465;30.25;0.009535689932;0.009228673474;1.000769352
;;30.33333333;0.7498687779;0.2878570506;1.333566658;30.33333333;0.009534963735;0.009228673011;1.000769352
;;30.41666667;0.7492923084;0.2886261067;1.33459264;30.41666667;0.009534241517;0.009228673143;1.000769352
;;30.5;0.7487162821;0.2893951628;1.335619411;30.5;0.009533523247;0.009228673705;1.000769352
;;30.58333333;0.7481406986;0.2901642189;1.336646973;30.58333333;0.009532808893;0.009228674414;1.000769352
;;30.66666667;0.7475655576;0.2909332751;1.337675325;30.66666667;0.009532098423;0.009228675104;1.000769352
;;30.75;0.7469908586;0.2917023314;1.338704468;30.75;0.009531391807;0.00922867565;1.000769352
;;30.83333333;0.7464166014;0.2924713877;1.339734403;30.83333333;0.009530689012;0.009228675927;1.000769352
;;30.91666667;0.7458427857;0.293240444;1.340765131;30.91666667;0.009529990008;0.009228675809;1.000769352
;;31;0.7452694111;0.2940095003;1.341796651;31;0.009529294761;0.009228675335;1.000769352
;;31.08333333;0.7446964773;0.2947785566;1.342828965;31.08333333;0.009528603242;0.009228675045;1.000769352
;;31.16666667;0.744123984;0.2955476129;1.343862073;31.16666667;0.00952791542;0.009228674989;1.000769352
;;31.25;0.7435519308;0.2963166691;1.344895976;31.25;0.009527231267;0.009228675051;1.000769352
;;31.33333333;0.7429803174;0.2970857254;1.345930675;31.33333333;0.009526550753;0.009228675117;1.000769352
;;31.41666667;0.7424091434;0.2978547816;1.346966169;31.41666667;0.009525873851;0.009228675071;1.000769352
;;31.5;0.7418384085;0.2986238379;1.348002461;31.5;0.00952520053;0.0092286749;1.000769352
;;31.58333333;0.7412681123;0.2993928941;1.349039549;31.58333333;0.009524530762;0.009228674889;1.000769352
;;31.66666667;0.7406982546;0.3001619504;1.350077435;31.66666667;0.00952386452;0.009228675027;1.000769352
;;31.75;0.740128835;0.3009310066;1.35111612;31.75;0.009523201776;0.009228675208;1.000769352
;;31.83333333;0.7395598531;0.3017000629;1.352155604;31.83333333;0.009522542503;0.009228675323;1.000769352
;;31.91666667;0.7389913086;0.3024691191;1.353195888;31.91666667;0.009521886673;0.009228675262;1.000769352
;;32;0.7384232012;0.3032381754;1.354236972;32;0.009521234259;0.009228675027;1.000769352
;;32.08333333;0.7378555305;0.3040072317;1.355278857;32.08333333;0.009520585235;0.009228674945;1.000769352
;;32.16666667;0.7372882962;0.3047762879;1.356321544;32.16666667;0.009519939573;0.009228675023;1.000769352
;;32.25;0.736721498;0.3055453442;1.357365032;32.25;0.009519297248;0.00922867516;1.000769352
;;32.33333333;0.7361551356;0.3063144004;1.358409324;32.33333333;0.009518658236;0.009228675253;1.000769352
;;32.41666667;0.7355892085;0.3070834567;1.359454419;32.41666667;0.009518022509;0.009228675201;1.000769352
;;32.5;0.7350237165;0.307852513;1.360500318;32.5;0.009517390043;0.009228675;1.000769352
;;32.58333333;0.7344586592;0.3086215692;1.361547022;32.58333333;0.009516760812;0.009228674943;1.000769352
;;32.66666667;0.7338940363;0.3093906255;1.362594531;32.66666667;0.009516134791;0.00922867503;1.000769352
;;32.75;0.7333298475;0.3101596817;1.363642846;32.75;0.009515511957;0.009228675168;1.000769352
;;32.83333333;0.7327660924;0.310928738;1.364691967;32.83333333;0.009514892285;0.009228675259;1.000769352
;;32.91666667;0.7322027707;0.3116977943;1.365741896;32.91666667;0.009514275751;0.009228675209;1.000769352
;;33;0.731639882;0.3124668505;1.366792632;33;0.009513662332;0.009228675014;1.000769352
;;33.08333333;0.7310774261;0.3132359068;1.367844177;33.08333333;0.009513052002;0.009228674955;1.000769352
;;33.16666667;0.7305154026;0.314004963;1.36889653;33.16666667;0.00951244474;0.009228675034;1.000769352
;;33.25;0.7299538111;0.3147740193;1.369949694;33.25;0.009511840522;0.009228675161;1.000769352
;;33.33333333;0.7293926514;0.3155430755;1.371003667;33.33333333;0.009511239326;0.009228675246;1.000769352
;;33.41666667;0.728831923;0.3163121318;1.372058452;33.41666667;0.009510641129;0.009228675199;1.000769352
;;33.5;0.7282716258;0.3170811881;1.373114048;33.5;0.009510045908;0.009228675017;1.000769352
;;33.58333333;0.7277117592;0.3178502443;1.374170456;33.58333333;0.009509453642;0.009228674963;1.000769352
;;33.66666667;0.7271523231;0.3186193006;1.375227677;33.66666667;0.009508864307;0.009228675038;1.000769352
;;33.75;0.726593317;0.3193883568;1.376285711;33.75;0.009508277883;0.009228675158;1.000769352
;;33.83333333;0.7260347407;0.3201574131;1.377344559;33.83333333;0.009507694349;0.009228675238;1.000769352
;;33.91666667;0.7254765938;0.3209264694;1.378404222;33.91666667;0.009507113683;0.009228675194;1.000769352
;;34;0.724918876;0.3216955256;1.3794647;34;0.009506535863;0.009228675022;1.000769352
;;34.08333333;0.7243615869;0.3224645819;1.380525994;34.08333333;0.009505960869;0.009228674971;1.000769352
;;34.16666667;0.7238047262;0.3232336381;1.381588105;34.16666667;0.00950538868;0.009228675042;1.000769352
;;34.25;0.7232482937;0.3240026944;1.382651032;34.25;0.009504819275;0.009228675155;1.000769352
;;34.33333333;0.7226922889;0.3247717506;1.383714778;34.33333333;0.009504252636;0.00922867523;1.000769352
;;34.41666667;0.7221367115;0.3255408069;1.384779342;34.41666667;0.009503688741;0.009228675188;1.000769352
;;34.5;0.7215815612;0.3263098632;1.385844725;34.5;0.00950312757;0.009228675027;1.000769352
;;34.58333333;0.7210268378;0.3270789194;1.386910927;34.58333333;0.009502569104;0.009228674978;1.000769352
;;34.66666667;0.7204725407;0.3278479757;1.38797795;34.66666667;0.009502013322;0.009228675045;1.000769352
;;34.75;0.7199186698;0.3286170319;1.389045794;34.75;0.009501460207;0.009228675152;1.000769352
;;34.83333333;0.7193652247;0.3293860882;1.390114459;34.83333333;0.009500909739;0.009228675223;1.000769352
;;34.91666667;0.718812205;0.3301551445;1.391183946;34.91666667;0.009500361899;0.009228675184;1.000769352
;;35;0.7182596105;0.3309242007;1.392254256;35;0.009499816668;0.009228675031;1.000769352
;;35.08333333;0.7177074408;0.331693257;1.39332539;35.08333333;0.009499274026;0.009228674985;1.000769352
;;35.16666667;0.7171556956;0.3324623132;1.394397348;35.16666667;0.009498733957;0.009228675048;1.000769352
;;35.25;0.7166043746;0.3332313695;1.39547013;35.25;0.009498196442;0.009228675149;1.000769352
;;35.33333333;0.7160534774;0.3340004257;1.396543738;35.33333333;0.009497661463;0.009228675216;1.000769352
;;35.41666667;0.7155030037;0.334769482;1.397618172;35.41666667;0.009497129002;0.009228675179;1.000769352
;;35.5;0.7149529531;0.3355385383;1.398693432;35.5;0.00949659904;0.009228675035;1.000769352
;;35.58333333;0.7144033255;0.3363075945;1.39976952;35.58333333;0.009496071561;0.009228674992;1.000769352
;;35.66666667;0.7138541203;0.3370766508;1.400846436;35.66666667;0.009495546547;0.009228675051;1.000769352
;;35.75;0.7133053374;0.337845707;1.40192418;35.75;0.009495023981;0.009228675147;1.000769352
;;35.83333333;0.7127569764;0.3386147633;1.403002753;35.83333333;0.009494503846;0.00922867521;1.000769352
;;35.91666667;0.7122090369;0.3393838196;1.404082156;35.91666667;0.009493986126;0.009228675175;1.000769352
;;36;0.7116615186;0.3401528758;1.40516239;36;0.009493470802;0.009228675038;1.000769352
;;36.08333333;0.7111144213;0.3409219321;1.406243454;36.08333333;0.009492957858;0.009228674998;1.000769352
;;36.16666667;0.7105677445;0.3416909883;1.40732535;36.16666667;0.009492447278;0.009228675054;1.000769352
;;36.25;0.710021488;0.3424600446;1.408408079;36.25;0.009491939046;0.009228675144;1.000769352
;;36.33333333;0.7094756515;0.3432291008;1.409491641;36.33333333;0.009491433146;0.009228675204;1.000769352
;;36.41666667;0.7089302345;0.3439981571;1.410576036;36.41666667;0.009490929562;0.009228675171;1.000769352
;;36.5;0.7083852369;0.3447672134;1.411661266;36.5;0.009490428277;0.009228675042;1.000769352
;;36.58333333;0.7078406582;0.3455362696;1.41274733;36.58333333;0.009489929276;0.009228675003;1.000769352
;;36.66666667;0.7072964982;0.3463053259;1.41383423;36.66666667;0.009489432544;0.009228675057;1.000769352
;;36.75;0.7067527565;0.3470743821;1.414921966;36.75;0.009488938064;0.009228675142;1.000769352
;;36.83333333;0.7062094328;0.3478434384;1.41601054;36.83333333;0.009488445823;0.009228675199;1.000769352
;;36.91666667;0.7056665268;0.3486124947;1.41709995;36.91666667;0.009487955804;0.009228675167;1.000769352
;;37;0.7051240382;0.3493815509;1.418190199;37;0.009487467992;0.009228675045;1.000769352
;;37.08333333;0.7045819666;0.3501506072;1.419281286;37.08333333;0.009486982373;0.009228675008;1.000769352
;;37.16666667;0.7040403118;0.3509196634;1.420373213;37.16666667;0.009486498932;0.009228675059;1.000769352
;;37.25;0.7034990733;0.3516887197;1.42146598;37.25;0.009486017654;0.00922867514;1.000769352
;;37.33333333;0.7029582509;0.3524577759;1.422559588;37.33333333;0.009485538525;0.009228675194;1.000769352
;;37.41666667;0.7024178443;0.3532268322;1.423654037;37.41666667;0.009485061531;0.009228675163;1.000769352
;;37.5;0.7018778531;0.3539958885;1.424749329;37.5;0.009484586656;0.009228675048;1.000769352
;;37.58333333;0.7013382771;0.3547649447;1.425845462;37.58333333;0.009484113888;0.009228675013;1.000769352
;;37.66666667;0.7007991159;0.355534001;1.42694244;37.66666667;0.009483643212;0.009228675061;1.000769352
;;37.75;0.7002603691;0.3563030572;1.428040261;37.75;0.009483174614;0.009228675138;1.000769352
;;37.83333333;0.6997220365;0.3570721135;1.429138926;37.83333333;0.00948270808;0.009228675189;1.000769352
;;37.91666667;0.6991841178;0.3578411698;1.430238437;37.91666667;0.009482243598;0.00922867516;1.000769352
;;38;0.6986466126;0.358610226;1.431338794;38;0.009481781153;0.00922867505;1.000769352
;;38.08333333;0.6981095206;0.3593792823;1.432439998;38.08333333;0.009481320732;0.009228675018;1.000769352
;;38.16666667;0.6975728415;0.3601483385;1.433542048;38.16666667;0.009480862322;0.009228675063;1.000769352
;;38.25;0.6970365749;0.3609173948;1.434644947;38.25;0.009480405909;0.009228675136;1.000769352
;;38.33333333;0.6965007207;0.3616864511;1.435748694;38.33333333;0.009479951481;0.009228675185;1.000769352
;;38.41666667;0.6959652784;0.3624555073;1.43685329;38.41666667;0.009479499025;0.009228675157;1.000769352
;;38.5;0.6954302477;0.3632245636;1.437958736;38.5;0.009479048528;0.009228675053;1.000769352
;;38.58333333;0.6948956283;0.3639936198;1.439065033;38.58333333;0.009478599976;0.009228675022;1.000769352
;;38.66666667;0.6943614199;0.3647626761;1.44017218;38.66666667;0.009478153358;0.009228675065;1.000769352
;;38.75;0.6938276222;0.3655317323;1.44128018;38.75;0.009477708662;0.009228675134;1.000769352
;;38.83333333;0.6932942348;0.3663007886;1.442389032;38.83333333;0.009477265874;0.00922867518;1.000769352
;;38.91666667;0.6927612575;0.3670698449;1.443498737;38.91666667;0.009476824983;0.009228675154;1.000769352
;;39;0.69222869;0.3678389011;1.444609295;39;0.009476385976;0.009228675055;1.000769352
;;39.08333333;0.6916965318;0.3686079574;1.445720708;39.08333333;0.009475948842;0.009228675026;1.000769352
;;39.16666667;0.6911647828;0.3693770136;1.446832977;39.16666667;0.009475513567;0.009228675067;1.000769352
;;39.25;0.6906334425;0.3701460699;1.447946101;39.25;0.009475080141;0.009228675133;1.000769352
;;39.33333333;0.6901025107;0.3709151262;1.449060081;39.33333333;0.009474648552;0.009228675176;1.000769352
;;39.41666667;0.6895719871;0.3716841824;1.450174918;39.41666667;0.009474218789;0.009228675152;1.000769352
;;39.5;0.6890418713;0.3724532387;1.451290613;39.5;0.009473790838;0.009228675058;1.000769352
;;39.58333333;0.6885121631;0.3732222949;1.452407167;39.58333333;0.00947336469;0.00922867503;1.000769352
;;39.66666667;0.687982862;0.3739913512;1.453524579;39.66666667;0.009472940332;0.009228675069;1.000769352
;;39.75;0.6874539679;0.3747604074;1.454642851;39.75;0.009472517754;0.009228675131;1.000769352
;;39.83333333;0.6869254804;0.3755294637;1.455761984;39.83333333;0.009472096944;0.009228675173;1.000769352
;;39.91666667;0.6863973991;0.37629852;1.456881977;39.91666667;0.009471677892;0.009228675149;1.000769352
;;40;0.6858697238;0.3770675762;1.458002832;40;0.009471260585;0.00922867506;1.000769352
;;40.08333333;0.6853424542;0.3778366325;1.45912455;40.08333333;0.009470845014;0.009228675033;1.000769352
;;40.16666667;0.6848155899;0.3786056887;1.46024713;40.16666667;0.009470431167;0.00922867507;1.000769352
;;40.25;0.6842891307;0.379374745;1.461370574;40.25;0.009470019034;0.00922867513;1.000769352
;;40.33333333;0.6837630762;0.3801438013;1.462494883;40.33333333;0.009469608605;0.009228675169;1.000769352
;;40.41666667;0.683237426;0.3809128575;1.463620056;40.41666667;0.009469199868;0.009228675147;1.000769352
;;40.5;0.68271218;0.3816819138;1.464746095;40.5;0.009468792814;0.009228675062;1.000769352
;;40.58333333;0.6821873378;0.38245097;1.465873001;40.58333333;0.009468387431;0.009228675036;1.000769352
;;40.66666667;0.681662899;0.3832200263;1.467000773;40.66666667;0.009467983709;0.009228675072;1.000769352
;;40.75;0.6811388634;0.3839890825;1.468129413;40.75;0.009467581639;0.009228675128;1.000769352
;;40.83333333;0.6806152307;0.3847581388;1.469258922;40.83333333;0.009467181211;0.009228675166;1.000769352
;;40.91666667;0.6800920005;0.3855271951;1.470389299;40.91666667;0.009466782413;0.009228675145;1.000769352
;;41;0.6795691726;0.3862962513;1.471520546;41;0.009466385237;0.009228675063;1.000769352
;;41.08333333;0.6790467466;0.3870653076;1.472652664;41.08333333;0.009465989672;0.00922867504;1.000769352
;;41.16666667;0.6785247222;0.3878343638;1.473785652;41.16666667;0.009465595709;0.009228675073;1.000769352
;;41.25;0.6780030991;0.3886034201;1.474919512;41.25;0.009465203338;0.009228675127;1.000769352
;;41.33333333;0.677481877;0.3893724764;1.476054244;41.33333333;0.009464812549;0.009228675163;1.000769352
;;41.41666667;0.6769610556;0.3901415326;1.47718985;41.41666667;0.009464423333;0.009228675143;1.000769352
;;41.5;0.6764406346;0.3909105889;1.478326329;41.5;0.00946403568;0.009228675065;1.000769352
;;41.58333333;0.6759206137;0.3916796451;1.479463682;41.58333333;0.009463649581;0.009228675042;1.000769352
