TIME,DURATION_MONTH_BL_CH,IND_CONTRACT_PERIOD_BL_CH,IND_DEFERAL_PERIOD_BL_CH,IND_RATCHET_MONTH_BL_CH,IND_COUPON_DATE_BL_CH,IND_BONUS_VALUATION_DATE_BL_CH,IND_BONUS_PAYMENT_DATE_BL_CH,FUND_RETURN,DISCOUNT_FACTOR,YEAR_BL_CH,MONTH_BL_CH,DURATION_YEAR_BL_CH,DATE_YEAR_BL_CH,DATE_MONTH_BL_CH,ACCOUNT_VALUE_END_BL_CH,ACCOUNT_VALUE_BEF_COUPON_BL_CH,SURVIVAL_INDEX_STEP_BL_CH,SURVIVAL_INDEX_BL_CH,CLAIMS_WB_BL_CH,BASIS_KAPITAL_BL_CH,COUPON_VALUE_BL_CH,ADD_COUPON_RATCHET_BL_CH,PERFORMANCE_BONUS_VAL_BL_CH,BONUS_VAL_BL_CH,FUND_FEES_VAL_BL_CH,DYNAMIC_LAPSE_CH,ITM_VAL_BL_CH,LAPSE_VAL_BL_CH,HEDGE_COST_FEES_BL_CH,FIXED_CHARGE_VALUE_BL_CH,
0,11,1,1,1,0,0,0,0,1,0,0,0,0,0,94542.7661,0,1,1,0,96991.2,808.25,0,0,0,0,0,0,0,457.233900000007,0,
1,0,1,0,0,1,0,1,-0.000114091735410722,1.00005847089492,1,1,0,2015,9,93385.7944846431,94254.9836217338,0.99831785744726,0.99831785744726,0,96021.156566957,806.890408281748,0,0,0,118.178457625,0.00168214255273957,0.974756123235922,158.81747238631,62.298728808968,0,
2,1,1,0,0,1,0,1,-5.38996720852414e-005,0.999982748804366,1,2,0,2015,10,92240.0778746109,93107.14538639,0.99831785744726,0.996638544498089,0,95054.1021899419,805.53310359058,0,0,0,116.732243105804,0.00168214255273957,0.972554360137537,156.883391447128,61.534408188533,0,
3,2,1,0,0,1,0,1,-3.91136408591875e-005,0.999745932767536,1,3,0,2015,11,91101.2562226854,91966.2089920381,0.99831785744726,0.994962056392688,0,94090.0295577563,804.17808207939,0,0,0,115.300097343264,0.00168214255273957,0.970395551054621,154.960939950752,60.7746872733058,0,
4,3,1,0,0,1,0,1,9.96637609635753e-006,0.99938968508475,1,4,0,2015,12,89972.385386845,90835.2323314135,0.99831785744726,0.993288388379269,0,93128.9313753411,802.825339907544,0,0,0,113.876570278357,0.00168214255273957,0.968234962310897,153.055270375877,60.021604661004,0,
5,4,1,0,0,1,0,1,4.44401246881898e-005,0.999058115582053,1,5,0,2016,1,88852.0053086556,89712.7543682264,0.99831785744726,0.991617535714034,0,92170.8003637427,801.474873240868,0,0,0,112.465481733556,0.00168214255273957,0.966105635038652,151.163920910069,59.2741863299904,0,
6,5,1,0,0,1,0,1,-2.79422916694627e-005,0.998807190662283,1,6,0,2016,2,87730.5341194653,88589.1868378233,0.99831785744726,0.989949493661166,0,91215.6292600791,800.126678251638,0,0,0,111.065006635819,0.00168214255273957,0.963992988647274,149.270735548644,58.5260401063811,0,
7,6,1,0,0,1,0,1,9.93260270895435e-005,0.998454076328718,1,7,0,2016,3,86625.6097400568,87482.1794236237,0.99831785744726,0.988284257492816,0,90263.4108175072,798.780751118568,0,0,0,109.663167649332,0.00168214255273957,0.961792785196089,147.405453600884,57.7889324483367,0,
8,7,1,0,0,1,0,1,1.33177512155358e-006,0.997708234447119,1,8,0,2016,4,85517.4216855493,86371.9084211315,0.99831785744726,0.986621822489085,0,89314.1378051889,797.437088026803,0,0,0,108.282012175071,0.00168214255273957,0.959697943557602,145.53467258216,57.0496475554031,0,
9,8,1,0,0,1,0,1,-9.08086180826162e-006,0.996527767054391,1,9,0,2016,5,84413.6679584373,85266.0769644581,0.99831785744726,0.984962183938014,0,88367.8030082577,796.0956851679,0,0,0,106.896777106937,0.00168214255273957,0.957490312139373,143.671372095695,56.3133208528601,0,
10,9,1,0,0,1,0,1,8.49438763742261e-005,0.995479026002465,1,10,0,2016,6,83323.1485462094,84173.490907862,0.99831785744726,0.983305337135573,0,87424.3992277855,794.756538739827,0,0,0,105.517084948047,0.00168214255273957,0.955253668019213,141.830389802711,55.5858229127481,0,
11,10,1,0,0,1,0,1,2.01453141189045e-005,0.994292252297946,1,11,0,2016,7,82232.4063246203,83080.6841459012,0.99831785744726,0.981651277385641,0,86483.9192807498,793.419644946944,0,0,0,104.153935682762,0.00168214255273957,0.953088031284147,139.98903562628,54.8581763339695,0,
12,11,1,0,0,1,1,1,-9.40726333638175e-006,0.993054594703804,1,12,0,2016,8,81144.4724112733,81990.689814483,0.99831785744726,0.98,0,85546.356,792.085,0,0,0,102.790507905775,0.00168214255273957,0.950840422225454,138.152420330415,54.1324032096553,0,
13,0,1,0,0,1,0,1,4.57363983823345e-005,0.991742990130725,2,13,1,2016,9,80066.2551722585,80910.4208845643,0.99831785744726,0.978351500298315,0,84611.7022342245,790.752600116113,0,0,0,101.430590514092,0.00168214255273957,0.948543879663014,136.332192111654,53.4131121896321,0,
14,1,1,0,0,1,0,1,-0.000179161800080206,0.990838594598945,2,14,1,2016,10,78975.2294496156,79817.3371676184,0.99831785744726,0.976705773608126,0,83679.9508479178,789.422441518768,0,0,0,100.082818965323,0.00168214255273957,0.946278742278661,134.490371272464,52.6852764840664,0,
15,2,1,0,0,1,0,1,-5.33539065875943e-006,0.990068644799845,2,15,1,2016,11,77903.3434937459,78743.4082233189,0.99831785744726,0.975062815264834,0,82751.0947213475,788.094520437802,0,0,0,98.7190368120195,0.00168214255273957,0.943777196919574,132.680825783171,51.9702091352541,0,
16,3,1,0,0,1,0,1,1.6490009114456e-006,0.989191231494932,2,16,1,2016,12,76837.1840424281,77675.2118375404,0.99831785744726,0.973422620611683,0,81825.1267505216,786.768833109393,0,0,0,97.3791793671823,0.00168214255273957,0.941417678594757,130.880939522701,51.258962002954,0,
17,4,1,0,0,1,0,1,5.93777019546105e-005,0.988173628933559,2,17,1,2017,1,75780.6032894101,76616.6027701157,0.99831785744726,0.971785184999753,0,80902.0398471552,785.44537577605,0,0,0,96.0464800530351,0.00168214255273957,0.939041430106166,129.097207672422,50.5541049295598,0,
18,5,1,0,0,1,0,1,-5.04026624946419e-005,0.98719978189172,2,18,1,2017,2,74720.7787523239,75554.7499809013,0.99831785744726,0.970150503787943,0,79981.8269386382,784.124144686605,0,0,0,94.7257541117626,0.00168214255273957,0.936695829086377,127.308010225779,49.8470838908098,0,
19,6,1,0,0,1,0,1,-7.87112422285896e-005,0.986279076052556,2,19,1,2017,3,73664.0251714831,74495.9724191013,0.99831785744726,0.968518572342959,0,79064.4809680027,782.805136096197,0,0,0,93.4009734404049,0.00168214255273957,0.934221955315542,125.523994466366,49.1421115220034,0,
20,7,1,0,0,1,0,1,-2.59304017260487e-007,0.985759206212227,2,20,1,2017,4,72618.2347720816,73448.1675711644,0.99831785744726,0.966889386039302,0,78149.9948938899,781.488346266266,0,0,0,92.0800314643538,0.00168214255273957,0.931695551145081,123.758467476607,48.4444528165988,0,
21,8,1,0,0,1,0,1,2.48555124144922e-005,0.9853487173563,2,21,1,2017,5,71579.3372119427,72407.2623758101,0.99831785744726,0.965262940259253,0,77238.3616905179,780.173771464542,0,0,0,90.772793465102,0.00168214255273957,0.929216116657215,122.004566242234,47.7513924028971,0,
22,9,1,0,0,1,0,1,0.000110280515495835,0.984369465818211,2,22,1,2017,6,70551.5602687725,71377.4874274172,0.99831785744726,0.963639230392861,0,76329.5743476494,778.86140796503,0,0,0,89.4741715149284,0.00168214255273957,0.926732981452273,120.269419217151,47.0657506796348,0,
23,10,1,0,0,1,0,1,1.12328247000804e-005,0.983285543073,2,23,1,2017,7,69521.7025712861,70345.6325441955,0.99831785744726,0.962018251837928,0,75423.6258705587,777.551252048005,0,0,0,88.1894503359657,0.00168214255273957,0.924301764705769,118.530767549878,46.3787208614317,0,
24,11,1,0,0,1,1,1,6.34137377986788e-006,0.982317281936874,2,24,1,2017,8,68496.5032334249,69318.4413321129,0.99831785744726,0.960399999999999,0,74520.5092799999,776.243299999999,0,0,0,86.9021282141076,0.00168214255273957,0.92174967417502,116.799974060855,45.6947986880753,0,
25,0,1,0,0,1,0,1,2.545721301495e-005,0.981402992206562,3,25,2,2017,9,67477.5939237767,68297.5465445548,0.99831785744726,0.958784470292348,0,73620.2176121744,774.93754811379,0,0,0,85.6206290417811,0.00168214255273957,0.919163112211958,115.079789901862,45.015072664294,0,
26,1,1,0,0,1,0,1,8.61036355272571e-005,0.980495701482011,3,26,2,2017,10,66467.7068175917,67285.6821757354,0.99831785744726,0.957171658135963,0,72722.7439186986,773.633992688392,0,0,0,84.3469924047209,0.00168214255273957,0.916563358712731,113.374821790058,44.3413654553647,0,
27,2,1,0,0,1,0,1,3.3234677575753e-005,0.979660577987503,3,27,2,2017,11,65459.1579221324,66275.1591031435,0.99831785744726,0.955561558959536,0,71828.081266572,772.332630029046,0,0,0,83.0846335219896,0.00168214255273957,0.91398788378915,111.672113731445,43.6685509820763,0,
28,3,1,0,0,1,0,1,7.74576884611578e-005,0.978772374548142,3,28,2,2017,12,64458.3873833482,65272.4217653347,0.99831785744726,0.953954168199448,0,70936.2227381446,771.033456447204,0,0,0,81.8239474026655,0.00168214255273957,0.911331011045625,109.98252445628,43.0009255392583,0,
29,4,1,0,0,1,0,1,-4.06083344259245e-005,0.977585105668093,3,29,2,2018,1,63454.840677059,64266.908593403,0.99831785744726,0.952349481299757,0,70047.1614310857,769.736468260529,0,0,0,80.5729842291853,0.00168214255273957,0.908680852958455,108.288257964672,42.3314480834283,0,
30,5,1,0,0,1,0,1,-9.38971826588531e-006,0.976515532381838,3,30,2,2018,2,62458.2123950447,63268.3206428249,0.99831785744726,0.950747493712183,0,69160.8904583509,768.441661792872,0,0,0,79.3185508463238,0.00168214255273957,0.905887396157911,106.60566031124,41.6665859873547,0,
31,6,1,0,0,1,0,1,7.63925627934858e-005,0.975483742220788,3,31,2,2018,3,61471.8130779428,62279.9706590676,0.99831785744726,0.949148200896099,0,68277.4029481513,767.149033374272,0,0,0,78.0727654938058,0.00168214255273957,0.903085717681112,104.94031339565,41.0085477504622,0,
32,7,1,0,0,1,0,1,-6.79676766313397e-005,0.974463064001532,3,32,2,2018,4,60481.3207879184,61287.527146304,0.99831785744726,0.947551598318516,0,67396.6920439207,765.858579340941,0,0,0,76.8397663474285,0.00168214255273957,0.900324418089298,103.268068978147,40.3477790446421,0,
33,8,1,0,0,1,0,1,-5.68639013703387e-005,0.973467237408637,3,33,2,2018,5,59496.4136554192,60300.6746877156,0.99831785744726,0.945957681454068,0,66518.7509042845,764.57029603525,0,0,0,75.6016509848981,0.00168214255273957,0.897393016685512,101.605245357911,39.6907362611202,0,
34,9,1,0,0,1,0,1,4.38761818386757e-006,0.972417302714541,3,34,2,2018,6,58520.023844158,59322.3473994435,0.99831785744726,0.944366445785003,0,65643.5727030276,763.284179805729,0,0,0,74.370517069274,0.00168214255273957,0.894430710838664,99.9567864529312,39.0393754797585,0,
35,10,1,0,0,1,0,1,1.38537942576611e-005,0.971119280720854,3,35,2,2018,7,57548.9753964614,58349.3672014514,0.99831785744726,0.942777886801169,0,64771.150629063,762.000227007045,0,0,0,73.1500298051975,0.00168214255273957,0.891481396189439,98.3173372716849,38.3915779829629,0,
36,11,1,0,0,1,1,1,-9.54051897571428e-005,0.969562339627492,3,36,2,2018,8,56576.4121646906,57374.8733686471,0.99831785744726,0.941191999999999,0,63901.4778863999,760.718433999999,0,0,0,71.9362192455767,0.00168214255273957,0.888497036682857,96.6753376507085,37.7427699564314,0,
37,0,1,0,0,1,0,1,2.42060031499047e-005,0.9679921874247,4,37,3,2018,9,55615.467696134,56412.0082062248,0.99831785744726,0.939608780886501,0,63034.5476941127,759.438797151514,0,0,0,70.7205152058633,0.00168214255273957,0.885369384809357,95.0529320709841,37.1017129393822,0,
38,1,1,0,0,1,0,1,0.000164761602071724,0.966480542206498,4,38,3,2018,10,54667.0297257496,55461.6600377342,0.99831785744726,0.938028224973244,0,62170.3532863091,758.161312834624,0,0,0,69.5193346201674,0.00168214255273957,0.882301368545051,93.4516173371938,36.468999149933,0,
39,2,1,0,0,1,0,1,-1.07084657448231e-005,0.964778729691698,4,39,3,2018,11,53713.5498342752,54506.2687335411,0.99831785744726,0.936450327780345,0,61308.8879120989,756.885977428464,0,0,0,68.333787157187,0.00168214255273957,0.879310263430466,91.8418050361198,35.8329218374084,0,
40,3,1,0,0,1,0,1,8.77039782958255e-005,0.963122961674758,4,40,3,2018,12,52770.0536669748,53560.8699590742,0.99831785744726,0.934875084835459,0,60450.1448355626,755.61278731826,0,0,0,67.1419372928441,0.00168214255273957,0.87611358913061,90.2488299170479,35.2035047811706,0,
41,4,1,0,0,1,0,1,3.0186423558678e-005,0.96107638282292,4,41,3,2019,1,51828.1087037427,52617.0255651889,0.99831785744726,0.933302491673761,0,59594.1173357201,754.341738895318,0,0,0,65.9625670837185,0.00168214255273957,0.872951649835095,88.6584738933873,34.5751225508624,0,
42,5,1,0,0,1,0,1,-6.90707331151208e-005,0.959107719549988,4,42,3,2019,2,50885.657263896,51672.6764948973,0.99831785744726,0.931732543837939,0,58740.7987064997,753.072828557014,0,0,0,64.7851358796784,0.00168214255273957,0.869684979337339,87.0672675016279,33.9464024442268,0,
43,6,1,0,0,1,0,1,8.91775276205808e-005,0.957303189118494,4,43,3,2019,3,49955.9582405269,50741.0904828538,0.99831785744726,0.930165236878177,0,57890.1822567068,751.806052706787,0,0,0,63.60707157987,0.00168214255273957,0.866274521021545,85.4975665684979,33.326189620098,0,
44,7,1,0,0,1,0,1,3.66967790475559e-005,0.95541389637307,4,44,3,2019,4,49028.1667728283,49811.4154299305,0.99831785744726,0.928600566352145,0,57042.2613099928,750.541407754121,0,0,0,62.4449478006586,0.00168214255273957,0.86294353020005,83.9310855573884,32.7072493481176,0,
45,8,1,0,0,1,0,1,0.000108212699909469,0.953430071974303,4,45,3,2019,5,48108.4362582042,48889.8088349486,0.99831785744726,0.927038527824986,0,56197.0292048243,749.278890114545,0,0,0,61.2852084660354,0.00168214255273957,0.859506016186623,82.3781997117234,32.0936866298894,0,
46,9,1,0,0,1,0,1,-5.92407263281725e-005,0.951450386003503,4,46,3,2019,6,47185.1351988593,47964.6314370295,0.99831785744726,0.925479116869303,0,55354.4792944517,748.018496209614,0,0,0,60.1355453227552,0.00168214255273957,0.856067250154111,80.8192971455085,31.4777419605466,0,
47,10,1,0,0,1,0,1,4.47525354470102e-005,0.949510564262948,4,47,3,2019,7,46271.3605986048,47048.9889735725,0.99831785744726,0.923922329065145,0,54514.6049468788,746.760222466904,0,0,0,58.9814189985741,0.00168214255273957,0.852417650753492,79.2764607238354,30.868152500737,0,
48,11,1,0,0,1,1,1,-1.7685237075612e-005,0.947576209669067,4,48,3,2019,8,45359.203016458,46134.9667235502,0.99831785744726,0.922368159999998,0,53677.3995448319,745.504065319999,0,0,0,57.839200748256,0.00168214255273957,0.848788331928544,77.7363543244119,30.2596417721534,0,
49,0,1,0,0,1,0,1,-5.17182597536836e-005,0.945540322036798,5,49,4,2019,9,44450.0536309805,45223.9567900348,0.99831785744726,0.92081660526877,0,52842.8564857286,744.250021208484,0,0,0,56.6990037705725,0.00168214255273957,0.845033541138176,76.2013236087908,29.6531378458842,0,
50,1,1,0,0,1,0,1,4.17712660306324e-005,0.943315701058136,5,50,4,2019,10,43549.6162807425,44321.6668131382,0.99831785744726,0.919267660473779,0,52010.9691816478,742.998086577932,0,0,0,55.5625670387256,0.00168214255273957,0.841174315453313,74.6809858188515,29.0524458177068,0,
51,2,1,0,0,1,0,1,4.59718689581901e-005,0.941064828589324,5,51,4,2019,11,42653.8097570791,43424.0128580258,0.99831785744726,0.917721321224738,0,51181.7310592982,741.748257879895,0,0,0,54.4370203509282,0.00168214255273957,0.837315992490852,73.1684596186385,28.4548430667639,0,
52,3,1,0,0,1,0,1,0.000119855808744991,0.938695787676677,5,52,4,2019,12,41765.5732789736,42533.9361009251,0.99831785744726,0.91617758313875,0,50355.1355599886,740.500531571895,0,0,0,53.3172621963489,0.00168214255273957,0.833379584361093,71.6687008222246,27.8622903795688,0,
53,4,1,0,0,1,0,1,3.97011180589168e-005,0.936261133042242,5,53,4,2020,1,40878.3285312062,41644.8538346106,0.99831785744726,0.914636441840286,0,49531.1761395967,739.254904117411,0,0,0,52.206966598717,0.00168214255273957,0.829420332494545,70.1706177198369,27.2703992869955,0,
54,5,1,0,0,1,0,1,-1.78780830723313e-005,0.933722560835714,5,54,4,2020,2,39993.1325548662,40757.8238018053,0.99831785744726,0.91309789296118,0,48709.8462685392,738.011371985874,0,0,0,51.0979106640077,0.00168214255273957,0.825305024374877,68.6759925835549,26.6798749532129,0,
55,6,1,0,0,1,0,1,-3.38101548920799e-005,0.93149318724509,5,55,4,2020,3,39111.7393631624,39874.6011823155,0.99831785744726,0.911561932140613,0,47891.1394317408,736.769931652651,0,0,0,49.9914156935828,0.00168214255273957,0.821048219581367,67.1877828508502,26.0918875004419,0,
56,7,1,0,0,1,0,1,-8.08306085595956e-005,0.929729228102644,5,56,4,2020,4,38232.9480841272,38993.9842995395,0.99831785744726,0.910028555025102,0,47075.0491286045,735.530579599039,0,0,0,48.889674203953,0.00168214255273957,0.816680075422057,65.7039637243787,25.5056358132936,0,
57,8,1,0,0,1,0,1,-3.97561549161929e-006,0.9282746759685,5,57,4,2020,5,37361.5546462806,38120.7722779033,0.99831785744726,0.908497757268486,0,46261.5688729807,734.293312312254,0,0,0,47.791185105159,0.00168214255273957,0.812170115418859,64.2326216180539,24.924319310394,0,
58,9,1,0,0,1,0,1,5.15730930076841e-005,0.926653343814004,5,58,4,2020,6,36496.601985278,37254.0074110866,0.99831785744726,0.906969534531916,0,45450.6921931376,733.058126285422,0,0,0,46.7019433078508,0.00168214255273957,0.807615382627064,62.7721428188264,24.3472995232008,0,
59,10,1,0,0,1,0,1,3.12654045641003e-005,0.925057980090491,5,59,4,2020,7,35635.2069766369,36390.8046477409,0.99831785744726,0.905443882483842,0,44642.4126317304,731.825018017565,0,0,0,45.6207524815975,0.00168214255273957,0.802993314825434,61.3176660817489,23.7726530864822,0,
60,11,1,0,0,1,1,1,3.89674820839314e-005,0.923402289860728,5,60,4,2020,8,34778.5148077995,35532.3126493117,0.998321565342873,0.903924154091397,0,43836.8865616472,730.596697544372,0,0,0,44.5440087207961,0.00167843465712685,0.79823658435764,59.7389328938202,23.2011439678449,0,
61,0,1,0,0,1,0,1,6.68929096324122e-005,0.921583071874797,6,61,5,2020,9,33927.4084649402,34679.4197534502,0.998331815273964,0.902416241624047,0,43034.3806097555,729.377927292637,0,0,0,43.4731435097493,0.00166818472603579,0.793361881640269,57.9483468876667,22.6333612174384,0,
62,1,1,0,0,1,0,1,0.000155431975657967,0.919554678501835,6,62,5,2020,10,33083.8529967315,33834.0924443976,0.99834229235223,0.900920299318836,0,42234.8733559772,728.168831924449,0,0,0,42.4092605811752,0.00165770764776952,0.788379151372035,56.1801640880805,22.0706157416488,0,
63,2,1,0,0,1,0,1,1.03789734142468e-005,0.917246936619426,6,63,5,2020,11,32239.9398741775,32988.4169771606,0.998352908612235,0.899436401252765,0,41438.3391884967,726.969471312548,0,0,0,41.3548162459144,0.00164709138776507,0.783330228502967,54.4245797556825,21.5076316705654,0,
64,3,1,0,0,1,0,1,-1.83471846532857e-005,0.914913416157159,6,64,5,2020,12,31399.6457887188,32146.3730508308,0.998364070091183,0.897964986342877,0,40644.7687698349,725.780200211631,0,0,0,40.2999248427219,0.00163592990881661,0.778022008254793,52.6753863738578,20.9470619004128,0,
