TIME,DURATION_MONTH_BL_CH,IND_CONTRACT_PERIOD_BL_CH,IND_DEFERAL_PERIOD_BL_CH,IND_RATCHET_MONTH_BL_CH,IND_COUPON_DATE_BL_CH,IND_BONUS_VALUATION_DATE_BL_CH,IND_BONUS_PAYMENT_DATE_BL_CH,FUND_RETURN,DISCOUNT_FACTOR,YEAR_BL_CH,MONTH_BL_CH,DURATION_YEAR_BL_CH,DATE_YEAR_BL_CH,DATE_MONTH_BL_CH,ACCOUNT_VALUE_END_BL_CH,ACCOUNT_VALUE_BEF_COUPON_BL_CH,SURVIVAL_INDEX_STEP_BL_CH,SURVIVAL_INDEX_BL_CH,CLAIMS_WB_BL_CH,BASIS_KAPITAL_BL_CH,COUPON_VALUE_BL_CH,ADD_COUPON_RATCHET_BL_CH,PERFORMANCE_BONUS_VAL_BL_CH,BONUS_VAL_BL_CH,FUND_FEES_VAL_BL_CH,DYNAMIC_LAPSE_CH,ITM_VAL_BL_CH,LAPSE_VAL_BL_CH,HEDGE_COST_FEES_BL_CH,FIXED_CHARGE_VALUE_BL_CH,
22,9,1,0,0,1,0,1,-1.81497388671903e-006,0.998183733978,2,22,1,2017,6,70592.102521453,71418.0567262969,0.99831785744726,0.963639230392861,0,76329.5743476494,778.86140796503,0,0,0,89.5350744767261,0.00168214255273957,0.927363786771959,120.337777549591,47.0927968788879,0,
23,10,1,0,0,1,0,1,0.000134296511558194,0.998220143693371,2,23,1,2017,7,69570.7664681835,70394.7291721783,0.99831785744726,0.962018251837928,0,75423.6258705587,777.551252048005,0,0,0,88.2401281518162,0.00168214255273957,0.924832912075932,118.613494235081,46.4114519467535,0,
24,11,1,0,0,1,1,1,-1.50349839244523e-005,0.998302967773365,2,24,1,2017,8,68543.907389945,69365.8771124867,0.99831785744726,0.960399999999999,0,74520.5092799999,776.243299999999,0,0,0,86.9634580852294,0.00168214255273957,0.922400185156574,116.879902256163,45.7264225416578,0,
25,0,1,0,0,1,0,1,4.99544955761988e-005,0.998236947548267,3,25,2,2017,9,67526.5040753709,68346.4893246691,0.99831785744726,0.958784470292348,0,73620.2176121744,774.93754811379,0,0,0,85.6798842374313,0.00168214255273957,0.919799234495316,115.162257356957,45.0477011843702,0,
26,1,1,0,0,1,0,1,-6.35755715027808e-005,0.997963949285833,3,26,2,2017,10,66506.3617659509,67324.3629112517,0.99831785744726,0.957171658135963,0,72722.7439186986,773.633992688392,0,0,0,84.4081300942137,0.00168214255273957,0.917227716319657,113.439997936811,44.3671526123755,0,
27,2,1,0,0,1,0,1,4.50973216155037e-005,0.997690732259651,3,27,2,2017,11,65498.4622862699,66314.4896876708,0.99831785744726,0.955561558959536,0,71828.081266572,772.332630029046,0,0,0,83.1329522074387,0.00168214255273957,0.914519422428596,111.738384858786,43.6947713717611,0,
28,3,1,0,0,1,0,1,0.000125301398522579,0.997753924588478,3,28,2,2017,12,64500.6798277903,65314.7424235489,0.99831785744726,0.953954168199448,0,70936.2227381446,771.033456447204,0,0,0,81.8730778578374,0.00168214255273957,0.91187821157562,110.053833788784,43.0291393114011,0,
29,4,1,0,0,1,0,1,-8.29428864059478e-005,0.997973455187244,3,29,2,2018,1,63494.2551804388,64306.3493906476,0.99831785744726,0.952349481299757,0,70047.1614310857,769.736468260529,0,0,0,80.6258497847378,0.00168214255273957,0.909277056742778,108.354714797898,42.357741948258,0,
30,5,1,0,0,1,0,1,6.50615307975078e-005,0.998235811413434,3,30,2,2018,2,62502.2009723451,63312.3385654071,0.99831785744726,0.950747493712183,0,69160.8904583509,768.441661792872,0,0,0,79.3678189755485,0.00168214255273957,0.906450081391324,106.679829495039,41.6959312690761,0,
31,6,1,0,0,1,0,1,6.39508933377408e-005,0.99827852857486,3,31,2,2018,3,61514.8710735878,62323.0573791927,0.99831785744726,0.949148200896099,0,68277.4029481513,767.149033374272,0,0,0,78.1277512154314,0.00168214255273957,0.90372175022796,105.012913524797,41.0372722305456,0,
