TIME,DURATION_MONTH_BL_CH,IND_CONTRACT_PERIOD_BL_CH,IND_DEFERAL_PERIOD_BL_CH,IND_RATCHET_MONTH_BL_CH,IND_COUPON_DATE_BL_CH,IND_BONUS_VALUATION_DATE_BL_CH,IND_BONUS_PAYMENT_DATE_BL_CH,FUND_RETURN,DISCOUNT_FACTOR,YEAR_BL_CH,MONTH_BL_CH,DURATION_YEAR_BL_CH,DATE_YEAR_BL_CH,DATE_MONTH_BL_CH,ACCOUNT_VALUE_END_BL_CH,ACCOUNT_VALUE_BEF_COUPON_BL_CH,SURVIVAL_INDEX_STEP_BL_CH,SURVIVAL_INDEX_BL_CH,CLAIMS_WB_BL_CH,BASIS_KAPITAL_BL_CH,COUPON_VALUE_BL_CH,ADD_COUPON_RATCHET_BL_CH,PERFORMANCE_BONUS_VAL_BL_CH,BONUS_VAL_BL_CH,FUND_FEES_VAL_BL_CH,DYNAMIC_LAPSE_CH,ITM_VAL_BL_CH,LAPSE_VAL_BL_CH,HEDGE_COST_FEES_BL_CH,FIXED_CHARGE_VALUE_BL_CH,
16,3,1,0,0,1,0,1,-1.01723485989691e-006,1.00950327235753,2,16,1,2016,12,76861.0573994489,77699.10112075,0.99831785744726,0.973422620611683,0,81825.1267505216,786.768833109393,0,0,0,97.409388715575,0.00168214255273957,0.941709728854581,130.921192413643,51.2748881917604,0,
17,4,1,0,0,1,0,1,-5.83825793006865e-005,1.01044363232383,2,17,1,2017,1,75795.3623114292,76631.3716380467,0.99831785744726,0.971785184999753,0,80902.0398471552,785.44537577605,0,0,0,96.0763217493111,0.00168214255273957,0.939333190815484,129.122092874081,50.5639508415138,0,
18,5,1,0,0,1,0,1,5.13278925718486e-005,1.01133928653058,2,18,1,2017,2,74743.1765791071,75577.1627495303,0.99831785744726,0.970150503787943,0,79981.8269386382,784.124144686605,0,0,0,94.7442028892865,0.00168214255273957,0.936878259863734,127.345775223725,49.8620257365625,0,
19,6,1,0,0,1,0,1,8.00269236357609e-005,1.01218023097261,2,19,1,2017,3,73698.1774651821,74530.147496185,0.99831785744726,0.968518572342959,0,79064.4809680027,782.805136096197,0,0,0,93.4289707238839,0.00168214255273957,0.934501991764327,125.581578682632,49.1648949067259,0,
20,7,1,0,0,1,0,1,9.65357634354902e-007,1.01260878509035,2,20,1,2017,4,72652.3543313195,73482.3098919496,0.99831785744726,0.966889386039302,0,78149.9948938899,781.488346266266,0,0,0,92.1227218314776,0.00168214255273957,0.932127506092245,123.815996499266,48.4672143637889,0,
21,8,1,0,0,1,0,1,-2.40684913530076e-005,1.01292320362879,2,21,1,2017,5,71609.7888665226,72437.7343450362,0.99831785744726,0.965262940259253,0,77238.3616905179,780.173771464542,0,0,0,90.8154429141494,0.00168214255273957,0.929652707334979,122.055910807212,47.7717070490477,0,
22,9,1,0,0,1,0,1,-0.000108336511949405,1.01382110146155,2,22,1,2017,6,70566.2874416645,71392.2244249742,0.99831785744726,0.963639230392861,0,76329.5743476494,778.86140796503,0,0,0,89.5122360831532,0.00168214255273957,0.927127237025713,120.294250717965,47.0755753446728,0,
23,10,1,0,0,1,0,1,-1.04488867069519e-005,1.01482648929243,2,23,1,2017,7,69534.8505627438,70358.7893068283,0.99831785744726,0.962018251837928,0,75423.6258705587,777.551252048005,0,0,0,88.2078593020806,0.00168214255273957,0.924494706603033,118.55293639131,46.3874920365202,0,
24,11,1,0,0,1,1,1,-5.5418712884614e-006,1.01571208464556,2,24,1,2017,8,68508.7796845027,69330.7259729513,0.99831785744726,0.960399999999999,0,74520.5092799999,776.243299999999,0,0,0,86.9185632034298,0.00168214255273957,0.921923996097441,116.820673397189,45.7029884486342,0,
25,0,1,0,0,1,0,1,-2.45740381517401e-005,1.01654103018912,3,25,2,2017,9,67486.4070227576,68306.3655228546,0.99831785744726,0.958784470292348,0,73620.2176121744,774.93754811379,0,0,0,85.6359746056283,0.00168214255273957,0.919327851438735,115.094649676791,45.0209519831605,0,
26,1,1,0,0,1,0,1,-8.45296777546034e-005,1.01736167789541,3,26,2,2017,10,66465.0005981161,67282.97415091,0.99831785744726,0.957171658135963,0,72722.7439186986,773.633992688392,0,0,0,84.358008778447,0.00168214255273957,0.916683069021485,113.370258830717,44.3395601054811,0,
27,2,1,0,0,1,0,1,-3.22549552321438e-005,1.01810616753835,3,27,2,2017,11,65452.1187915764,66268.1152767032,0.99831785744726,0.955561558959536,0,71828.081266572,772.332630029046,0,0,0,83.0812507476452,0.00168214255273957,0.913950670954077,111.660245046436,43.6638550977828,0,
28,3,1,0,0,1,0,1,-7.59694467013294e-005,1.0189044169684,3,28,2,2017,12,64441.3544574865,65255.3774766138,0.99831785744726,0.953954168199448,0,70936.2227381446,771.033456447204,0,0,0,81.8151484894705,0.00168214255273957,0.911233011343673,109.953805223097,42.9895626801111,0,
29,4,1,0,0,1,0,1,4.17056397170024e-005,1.02001321196122,3,29,2,2018,1,63443.1616412697,64255.2217663957,0.99831785744726,0.952349481299757,0,70047.1614310857,769.736468260529,0,0,0,80.5516930718581,0.00168214255273957,0.908440736904847,108.268565930849,42.3236568654234,0,
30,5,1,0,0,1,0,1,1.03563949667285e-005,1.02099868624828,3,30,2,2018,2,62447.8252666858,63257.9265850942,0.99831785744726,0.950747493712183,0,69160.8904583509,768.441661792872,0,0,0,79.3039520515872,0.00168214255273957,0.905720665121982,106.588146563816,41.6596566155342,0,
31,6,1,0,0,1,0,1,-7.48340810434833e-005,1.02194370390794,3,31,2,2018,3,61452.0408931156,62260.1852839902,0.99831785744726,0.949148200896099,0,68277.4029481513,767.149033374272,0,0,0,78.0597815833573,0.00168214255273957,0.902935529788938,104.90697549521,40.9953575004107,0,
32,7,1,0,0,1,0,1,6.94572288183082e-005,1.02287594038823,3,32,2,2018,4,60470.04623452,61276.2450715224,0.99831785744726,0.947551598318516,0,67396.6920439207,765.858579340941,0,0,0,76.8150511163945,0.00168214255273957,0.900034832018745,103.249058942484,40.3402576614543,0,
33,8,1,0,0,1,0,1,5.82440199353407e-005,1.02378079391662,3,33,2,2018,5,59492.1245109189,60296.3826818781,0.99831785744726,0.945957681454068,0,66518.7509042845,764.57029603525,0,0,0,75.5875577931499,0.00168214255273957,0.897225730234848,101.598013427116,39.6878749238952,0,
34,9,1,0,0,1,0,1,-3.30501801428906e-006,1.02474123439557,3,34,2,2018,6,58515.2935224503,59317.6139220842,0.99831785744726,0.944366445785003,0,65643.5727030276,763.284179805729,0,0,0,74.3651556386486,0.00168214255273957,0.894366230606519,99.9488106528101,39.0362198281857,0,
35,10,1,0,0,1,0,1,-1.27220260705552e-005,1.0259624187671,3,35,2,2018,7,57542.7105726569,58343.0981983115,0.99831785744726,0.942777886801169,0,64771.150629063,762.000227007045,0,0,0,73.1441169030629,0.00168214255273957,0.891409335490837,98.306774146057,38.3873986475363,0,
36,11,1,0,0,1,1,1,9.74831162789958e-005,1.02745773451697,3,36,2,2018,8,56581.2437159135,57379.7081430528,0.99831785744726,0.941191999999999,0,63901.4778863999,760.718433999999,0,0,0,71.9283882158211,0.00168214255273957,0.888400314241714,96.6834841340155,37.7459931393686,0,
37,0,1,0,0,1,0,1,-2.296801278592e-005,1.02896837589334,4,37,3,2018,9,55617.6190976728,56414.1610429882,0.99831785744726,0.939608780886501,0,63034.5476941127,759.438797151514,0,0,0,70.7265546448918,0.00168214255273957,0.885444994190903,95.0565595512518,37.1031481638911,0,
38,1,1,0,0,1,0,1,-0.000160892942662452,1.0304179242386,4,38,3,2018,10,54651.1041383681,55445.7238262117,0.99831785744726,0.938028224973244,0,62170.3532863091,758.161312834624,0,0,0,69.522023872091,0.00168214255273957,0.882335499059468,93.4247651885205,36.458375008918,0,
39,2,1,0,0,1,0,1,1.1975307723926e-005,1.03207168945154,4,39,3,2018,11,53698.9184484413,54491.6275869427,0.99831785744726,0.936450327780345,0,61308.8879120989,756.885977428464,0,0,0,68.3138801729602,0.00168214255273957,0.879054102953009,91.8171350419588,35.8231610730095,0,
40,3,1,0,0,1,0,1,-8.56615243998182e-005,1.03367806557194,4,40,3,2018,12,52746.1859130458,53536.9862826943,0.99831785744726,0.934875084835459,0,60450.1448355626,755.61278731826,0,0,0,67.1236480605516,0.00168214255273957,0.875874938808735,90.2085864734845,35.1875823302507,0,
41,4,1,0,0,1,0,1,-2.87703605847789e-005,1.03570705066731,4,41,3,2019,1,51801.2235849217,52590.1225109984,0.99831785744726,0.933302491673761,0,59594.1173357201,754.341738895318,0,0,0,65.9327323913073,0.00168214255273957,0.872556816142075,88.6131428678879,34.5571871814021,0,
42,5,1,0,0,1,0,1,7.09288078863168e-005,1.03765637933317,4,42,3,2019,2,50866.1057648037,51653.1119527769,0.99831785744726,0.931732543837939,0,58740.7987064997,753.072828557014,0,0,0,64.7515294811521,0.00168214255273957,0.869233842211345,87.034301699624,33.9333594161466,0,
43,6,1,0,0,1,0,1,-8.6993721049119e-005,1.03943136971263,4,43,3,2019,3,49927.5351773912,50712.6484583684,0.99831785744726,0.930165236878177,0,57890.1822567068,751.806052706787,0,0,0,63.5826322060046,0.00168214255273957,0.865941677418413,85.4496424135646,33.3072282704411,0,
44,7,1,0,0,1,0,1,-3.51191246684879e-005,1.04130122651786,4,44,3,2019,4,48996.2676697923,49779.495046639,0.99831785744726,0.928600566352145,0,57042.2613099928,750.541407754121,0,0,0,62.4094189717389,0.00168214255273957,0.862452547756608,83.877300448133,32.6859690925899,0,
45,8,1,0,0,1,0,1,-0.000105579744030231,1.04327760961039,4,45,3,2019,5,48066.1979410814,48847.5423401627,0.99831785744726,0.927038527824986,0,56197.0292048243,749.278890114545,0,0,0,61.2453345872404,0.00168214255273957,0.858946797419635,82.3069816433455,32.0655089666988,0,
46,9,1,0,0,1,0,1,6.11359335517592e-005,1.04525327226216,4,46,3,2019,6,47148.8236789417,47928.2956932827,0.99831785744726,0.925479116869303,0,55354.4792944517,748.018496209614,0,0,0,60.0827474263518,0.00168214255273957,0.855315638944045,80.7580722557744,31.4535181313821,0,
47,10,1,0,0,1,0,1,-4.29836365022496e-005,1.04718868802758,4,47,3,2019,7,46231.0510426998,47008.6525267029,0.99831785744726,0.923922329065145,0,54514.6049468788,746.760222466904,0,0,0,58.9360295986772,0.00168214255273957,0.85176166915308,79.208494741659,30.8412615361573,0,
48,11,1,0,0,1,1,1,1.93404024681287e-005,1.04912135315748,4,48,3,2019,8,45320.7467902818,46096.4848427868,0.99831785744726,0.922368159999998,0,53677.3995448319,745.504065319999,0,0,0,57.7888138033748,0.00168214255273957,0.848048905201627,77.6715132433287,30.2339871849779,0,
49,0,1,0,0,1,0,1,5.36619848955988e-005,1.0511700751867,5,49,4,2019,9,44416.5023287011,45190.3831052989,0.99831785744726,0.92081660526877,0,52842.8564857286,744.250021208484,0,0,0,56.6509334878523,0.00168214255273957,0.844317108775538,76.144752724753,29.6307553893936,0,
50,1,1,0,0,1,0,1,-3.98928815864874e-005,1.05343360687262,5,50,4,2019,10,43512.565468738,44284.5912841143,0.99831785744726,0.919267660473779,0,52010.9691816478,742.998086577932,0,0,0,55.5206279108763,0.00168214255273957,0.840539389476356,74.6185144079966,29.0277287983576,0,
51,2,1,0,0,1,0,1,-4.40120867423333e-005,1.05573250938886,5,51,4,2019,11,42612.9841937528,43383.1600595005,0.99831785744726,0.917721321224738,0,51181.7310592982,741.748257879895,0,0,0,54.3907068359225,0.00168214255273957,0.836603627145859,73.0996235958375,28.427607867747,0,
52,3,1,0,0,1,0,1,-0.000116654386300376,1.05817082849163,5,52,4,2019,12,41714.8348475234,42483.1638212884,0.99831785744726,0.91617758313875,0,50355.1355599886,740.500531571895,0,0,0,53.266230242191,0.00168214255273957,0.832581925460517,71.5831507026517,27.8284421931444,0,
53,4,1,0,0,1,0,1,-3.77023379974895e-005,1.06069100164369,5,53,4,2020,1,40824.5491902488,41591.0386168413,0.99831785744726,0.914636441840286,0,49531.1761395967,739.254904117411,0,0,0,52.1435435594042,0.00168214255273957,0.828412720641534,70.0799403197289,27.2345224751493,0,
54,5,1,0,0,1,0,1,1.98084307706758e-005,1.06333782379827,5,54,4,2020,2,39941.0824195186,40705.7389432186,0.99831785744726,0.91309789296118,0,48709.8462685392,738.011371985874,0,0,0,51.030686487811,0.00168214255273957,0.824219256881574,68.5882307987401,26.6451517141552,0,
55,6,1,0,0,1,0,1,3.58721468824474e-005,1.06564040704994,5,55,4,2020,3,39062.6547434013,39825.4838176446,0.99831785744726,0.911561932140613,0,47891.1394317408,736.769931652651,0,0,0,49.9263530243982,0.00168214255273957,0.819979644347919,67.105021224806,26.0591425906613,0,
56,7,1,0,0,1,0,1,8.34918431090515e-005,1.06741461247556,5,56,4,2020,4,38190.4476713748,38951.455534277,0.99831785744726,0.910028555025102,0,47075.0491286045,735.530579599039,0,0,0,48.8283184292516,0.00168214255273957,0.815655154730181,65.6323037362998,25.4772833031186,0,
57,8,1,0,0,1,0,1,6.00985694421352e-006,1.06883438176276,5,57,4,2020,5,37319.5876349634,38078.7772699141,0.99831785744726,0.908497757268486,0,46261.5688729807,734.293312312254,0,0,0,47.7380595892185,0.00168214255273957,0.811267292935631,64.1618609986638,24.8963226384012,0,
58,9,1,0,0,1,0,1,-4.92420204837085e-005,1.0704464492651,5,58,4,2020,6,36451.0301301481,37208.4051544523,0.99831785744726,0.906969534531916,0,45450.6921931376,733.058126285422,0,0,0,46.6494845437043,0.00168214255273957,0.806708214704757,62.6953040687096,24.3168980187779,0,
59,10,1,0,0,1,0,1,-2.90524671077541e-005,1.0720293130837,5,59,4,2020,7,35587.6040327834,36343.1699474206,0.99831785744726,0.905443882483842,0,44642.4126317304,731.825018017565,0,0,0,45.5637876626851,0.00168214255273957,0.801990649014839,61.2374027109215,23.740896619602,0,
60,11,1,0,0,1,1,1,-3.66578739556167e-005,1.07368305707157,5,60,4,2020,8,34728.4739373482,35482.2400368648,0.998323807463448,0.903926184205755,0,43836.9850144791,730.598338384302,0,0,0,44.4845050409792,0.00167619253655218,0.797170267797955,59.5749249745537,23.1677611323204,0,
61,0,1,0,0,1,0,1,-6.42515241499286e-005,1.07552880039203,6,61,5,2020,9,33873.0795549386,34625.0579944737,0.998334219273337,0.902420441389779,0,43034.5808879737,729.381321753289,0,0,0,43.4105924216853,0.00166578072666338,0.792218578122505,57.7739930709561,22.5971177818136,0,
62,1,1,0,0,1,0,1,-0.000150828804025083,1.07762190448324,6,62,5,2020,10,33019.4444064853,33769.646217065,0.99834495458838,0.900926894578905,0,42235.1825397907,728.1741625434,0,0,0,42.3413494436732,0.00165504541161973,0.787113034587602,55.982952351994,22.0276480363477,0,
63,2,1,0,0,1,0,1,-8.06148300514731e-006,1.08004773394011,6,63,5,2020,11,32175.2508239706,32923.6924377188,0.998356127250911,0.899445885407986,0,41438.7761372797,726.977136881005,0,0,0,41.2743055081066,0.00164387274908895,0.781799495607174,54.2114775684146,21.4644768672252,0,
64,3,1,0,0,1,0,1,2.07479448255543e-005,1.08251057869196,6,64,5,2020,12,31336.5384026248,32083.2336169062,0.998367369780156,0.897977422874354,0,40645.3316870464,725.790252038197,0,0,0,40.2190635299632,0.00163263021984434,0.776452729138992,52.4657138632458,20.9049622432454,0,
65,4,1,0,0,1,0,1,-8.43339417494393e-005,1.08546238395068,6,65,5,2021,1,30499.0328083852,31243.9927254699,0.9983788874849,0.896521700435855,0,39854.8273667909,724.61366437728,0,0,0,39.170673003281,0.00162111251510011,0.77097509361971,50.7322703473356,20.3462527073951,0,
66,5,1,0,0,1,0,1,9.79881670933858e-005,1.0885857042949,6,66,5,2021,2,29671.6366891094,30414.8786786218,0.998390918858078,0.895079124274359,0,39067.2500134657,723.447702194751,0,0,0,38.1237910104815,0.00160908114192254,0.765253165637812,49.0188830759877,19.794287317618,0,
67,6,1,0,0,1,0,1,-4.05556752916025e-005,1.0919007424343,6,67,5,2021,3,28844.4848650778,29586.019715357,0.998403012668316,0.893649694252039,0,38282.5677447312,722.292365379211,0,0,0,37.0895458613867,0.0015969873316837,0.759501543591684,47.3240746280341,19.2424848999852,0,
68,7,1,0,0,1,0,1,-3.84560009022905e-005,1.09523313172483,6,68,5,2021,4,28021.8391477391,28761.6808814816,0.99841571052238,0.892233894444757,0,37500.769030292,721.148045184975,0,0,0,36.0556060813473,0.00158428947761994,0.753462647997212,45.6391339789243,18.6936885575311,0,
69,8,1,0,0,1,0,1,-0.000110043865836811,1.09867258436838,6,69,5,2021,5,27201.5989260241,27939.7604060847,0.9984288079533,0.890832023646009,0,36721.8331371346,720.014983111887,0,0,0,35.0272989346738,0.00157119204670043,0.747233720063284,43.9678112120429,18.1464969486485,0,
70,9,1,0,0,1,0,1,5.62823447320282e-006,1.10220459196737,6,70,5,2021,6,26388.9369259501,27125.4348082767,0.998442446797075,0.889444505374311,0,35945.7434068458,718.893521468787,0,0,0,34.0019986575302,0.00155755320292511,0.740747304864713,42.3152160666848,17.604360857872,0,
71,10,1,0,0,1,0,1,-2.98853978214819e-005,1.10563665121086,6,71,5,2021,7,25579.630845856,26314.4791149729,0.998456355693417,0.888071519427568,0,35172.4721591126,717.783805577332,0,0,0,32.9861711574376,0.00154364430658316,0.734132456999745,40.6829959415894,17.0644635395971,0,
72,11,1,0,0,1,1,1,-9.81189117412007e-005,1.10913903743428,6,72,5,2021,8,24772.8703975983,25506.0828328769,0.998470800355796,0.886713480776032,0,34402.0002563638,716.686170837228,0,0,0,31.97453855732,0.00152919964420372,0.727262807406297,39.0636288804513,16.5262644413598,0,
73,0,1,0,0,1,0,1,1.23050620719245e-005,1.11244291421192,7,73,6,2021,9,23973.152250914,24704.7460233611,0.998485862045129,0.885370874239694,0,33634.309872948,715.601009104233,0,0,0,30.9660879969979,0.00151413795487059,0.720099709696842,37.4631179482024,15.9927633428379,0,
74,1,1,0,0,1,0,1,-0.000129413497147793,1.11551052830898,7,74,6,2021,10,23174.2159783437,23904.2042982657,0.99850129749663,0.88404396669406,0,32869.3735124618,714.528536080474,0,0,0,29.9664403136425,0.00149870250336998,0.712758856699347,35.8790628642113,15.4597838414568,0,
75,2,1,0,0,1,0,1,-7.0526909779759e-005,1.11873884648545,7,75,6,2021,11,22380.9042240598,23109.3040482727,0.998517528223927,0.882733396464628,0,32107.1763262398,713.469267692536,0,0,0,28.9677699729297,0.00148247177607332,0.70503978329729,34.3097542585937,14.9305565203868,0,
76,3,1,0,0,1,0,1,-4.53407853005505e-005,1.12179946377945,7,76,6,2021,12,21592.3238688255,22319.1518823853,0.998534289072109,0.881439564479015,0,31347.6929590446,712.423527990164,0,0,0,27.9761302800747,0.00146571092789121,0.697068592910452,32.7614436212049,14.4044855695967,0,
77,4,1,0,0,1,0,1,-4.10824895069939e-005,1.12471319421784,7,77,6,2022,1,20807.9411080428,21533.2140287205,0.998551673051357,0.88016295180418,0,30590.8995447585,711.391705795729,0,0,0,26.9904048360319,0.00144832694864257,0.688801051389512,31.2323688501598,13.8812148819499,0,
78,5,1,0,0,1,0,1,-0.000132482481795893,1.12771197958793,7,78,6,2022,2,20025.7216054737,20749.4552359619,0.998569757522105,0.878904105363041,0,29836.7728976329,710.374243159678,0,0,0,26.0099263850536,0.00143024247789467,0.680200367354288,29.7192580168739,13.3593873285348,0,
79,6,1,0,0,1,0,1,5.60173704208733e-005,1.13101834430807,7,79,6,2022,3,19251.3688255659,19973.5833488708,0.998588733164212,0.877663737147304,0,29085.2935340062,709.371715549309,0,0,0,25.0321520068421,0.00141126683578756,0.67117585652376,28.2278928611391,12.8428077555477,0,
80,7,1,0,0,1,0,1,3.23509770218333e-006,1.13429490985945,7,80,6,2022,4,18479.8946259542,19200.6072225177,0.998608250821755,0.876442249362354,0,28336.4296525841,708.384448047123,0,0,0,24.0642110319574,0.00139174917824476,0.661893571851267,26.7596720753603,12.3281485163137,0,
81,8,1,0,0,1,0,1,-0.000159034073596405,1.13764354822817,7,81,6,2022,5,17709.3232174678,18428.5503613248,0.998628716748123,0.875240398784567,0,27590.1593288659,707.413052317626,0,0,0,23.0998682824428,0.00137128325187689,0.652160305745116,25.3054634250301,11.8140915393381,0,
82,9,1,0,0,1,0,1,1.3536743518745e-005,1.14147098052034,7,82,6,2022,6,16945.7914633167,17663.5544877077,0.998650351842425,0.874059132192912,0,26846.4640275656,706.458293594921,0,0,0,22.1366540218348,0.0013496481575749,0.641871002134431,23.8718023045569,11.3047307960752,0,
83,10,1,0,0,1,0,1,-3.85238986740166e-005,1.14489783367684,7,83,6,2022,7,16185.1763779476,16901.4943517057,0.998672765765306,0.872899050989518,0,26105.3118234655,705.520657962278,0,0,0,21.1822393291459,0.00132723423469415,0.631211300151744,22.46205432856,10.797315795829,0,
84,11,1,0,0,1,1,1,-4.45070824398441e-005,1.1478161434256,7,84,6,2022,8,15428.2587714154,16143.1520440512,0.99869634894169,0.871761095217898,0,25366.6787008694,704.600905209866,0,0,0,20.2314704724345,0.00130365105831011,0.619995519969201,21.0725084446235,10.2923674258942,0,
85,0,1,0,0,1,0,1,-6.66095044615678e-006,1.15065763635157,8,85,7,2022,9,14675.6746286854,15389.1647514821,0.998721130833676,0.870646226832823,0,24630.5382247892,703.699812837629,0,0,0,19.2853234642693,0.00127886916632419,0.608209649885566,19.7059296019151,9.79030995909631,0,
86,1,1,0,0,1,0,1,2.5551966273818e-005,1.15317249532176,8,86,7,2022,10,13927.2320084429,14639.3412105715,0.998747156042746,0.869555442968629,0,23896.861817031,702.818186779395,0,0,0,18.3445932858567,0.00125284395725398,0.595832478151662,18.3638171712187,9.29101534919471,0,
87,2,1,0,0,1,0,1,-4.8108380476537e-005,1.15545007866347,8,87,7,2022,11,13181.3575851911,13892.1079351514,0.998774546748928,0.868489843424056,0,23165.6204140794,701.956915947494,0,0,0,17.4090400105536,0.00122545325107196,0.582805897907361,17.0450167045089,8.79343401280257,0,
88,3,1,0,0,1,0,1,-8.65417141124758e-005,1.15808618166293,8,88,7,2022,12,12438.5756088694,13147.9905948571,0.99880356525637,0.867450752000893,0,22436.7871906535,701.117070304722,0,0,0,16.4766969814888,0.00119643474363039,0.569005161509934,15.7495560726948,8.29791568303493,0,
