LU0260862726 DEU,N,0.2547,0.0979,0.0091,0.0763,0.0205,0,0.0302,0.5113,0,0,0,0,0,0,0,0,0,0,0,0,1
LU0217390573 DEU,Y,0,0,0.908,0,0,0,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,1
LU0217390573 DEU,N,0,0,0.908,0,0,0,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,1
LU0173783092 DEU,Y,0,0.87153,0,0,0,0,0,0.12847,0,0,0,0,0,0,0,0,0,0,0,0,1
LU0173783092 DEU,N,0,0.87153,0,0,0,0,0,0.12847,0,0,0,0,0,0,0,0,0,0,0,0,1
LU0232552355 DEU,Y,0.18014,0.54843,0.05719,0.126,0.05729,0,0,0.03095,0,0,0,0,0,0,0,0,0,0,0,0,1
LU0232552355 DEU,N,0.18014,0.54843,0.05719,0.126,0.05729,0,0,0.03095,0,0,0,0,0,0,0,0,0,0,0,0,1
AKKMULA GR DEU,Y,0.4077,0.28164,0.01829,0.05126,0.03397,0,0,0.20706,0,0,0,0,0,0,0,0,0,0,0,0,0.99992
AKKMULA GR DEU,N,0.4077,0.28164,0.01829,0.05126,0.03397,0,0,0.20706,0,0,0,0,0,0,0,0,0,0,0,0,0.99992
AXAJEUB ID DEU,Y,0,0,0.9902,0,0,0,0,0.0098,0,0,0,0,0,0,0,0,0,0,0,0,1
AXAJEUB ID DEU,N,0,0,0.9902,0,0,0,0,0.0098,0,0,0,0,0,0,0,0,0,0,0,0,1
AXAARHB ID DEU,Y,0,0.9775,0,0,0,0,0,0.0225,0,0,0,0,0,0,0,0,0,0,0,0,1
AXAARHB ID DEU,N,0,0.9775,0,0,0,0,0,0.0225,0,0,0,0,0,0,0,0,0,0,0,0,1
ALE TwinStar Equities DEU,Y,0.25,0.48,0.12,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ALE TwinStar Equities DEU,N,0.25,0.48,0.12,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ALE TwinStar Bonds DEU,Y,0,0,0,0,0,0,0.9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1
ALE TwinStar Bonds DEU,N,0,0,0,0,0,0,0.9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1
RKAKGLB GR DEU,Y,0.19539,0.51168,0.14973,0.11094,0.03226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RKAKGLB GR DEU,N,0.19539,0.51168,0.14973,0.11094,0.03226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DWSEDLC LX DEU,Y,0.77567,0,0,0.16527,0.02658,0,0,0.03248,0,0,0,0,0,0,0,0,0,0,0,0,1
DWSEDLC LX DEU,N,0.77567,0,0,0.16527,0.02658,0,0,0.03248,0,0,0,0,0,0,0,0,0,0,0,0,1
PIAMERA LX DEU,Y,0.058,0.88895,0.01354,0.01597,0.01435,0,0,0.0092,0,0,0,0,0,0,0,0,0,0,0,0,1.00001
PIAMERA LX DEU,N,0.058,0.88895,0.01354,0.01597,0.01435,0,0,0.0092,0,0,0,0,0,0,0,0,0,0,0,0,1.00001
TEMGREU LX DEU,Y,0.236,0.4659,0.0283,0.1314,0.0461,0,0.0106,0.0817,0,0,0,0,0,0,0,0,0,0,0,0,1
TEMGREU LX DEU,N,0.236,0.4659,0.0283,0.1314,0.0461,0,0.0106,0.0817,0,0,0,0,0,0,0,0,0,0,0,0,1
JPMINTA LX DEU,Y,0,0,0,0,0,0,0.892,0.108,0,0,0,0,0,0,0,0,0,0,0,0,1
JPMINTA LX DEU,N,0,0,0,0,0,0,0.892,0.108,0,0,0,0,0,0,0,0,0,0,0,0,1
FIDLEUI LX DEU,Y,0.5647,0.0339,0.0075,0.2919,0.0931,0,0,0.0089,0,0,0,0,0,0,0,0,0,0,0,0,1
FIDLEUI LX DEU,N,0.5647,0.0339,0.0075,0.2919,0.0931,0,0,0.0089,0,0,0,0,0,0,0,0,0,0,0,0,1
IE0031069051 DEU,Y,0.31607,0.52085,0.16298,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,1
IE0031069051 DEU,N,0.31607,0.52085,0.16298,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,1
AXAREBB ID DEU,Y,0.9945,0,0,0,0,0,0,0.0055,0,0,0,0,0,0,0,0,0,0,0,0,1
AXAREBB ID DEU,N,0.9945,0,0,0,0,0,0,0.0055,0,0,0,0,0,0,0,0,0,0,0,0,1
AXWEBAC LX DEU,Y,0,0,0,0,0,0,0.9671,0.0329,0,0,0,0,0,0,0,0,0,0,0,0,1
AXWEBAC LX DEU,N,0,0,0,0,0,0,0.9671,0.0329,0,0,0,0,0,0,0,0,0,0,0,0,1
MIGSEBI LX ESP,Y,0,0,0,0,0,0.512283,0.487717,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MIGSEBI LX ESP,N,0,0,0,0,0,0.512283,0.487717,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FR0010149120 ESP,Y,0,0,0,0,0,0.546725,0.090014,0.363261,0,0,0,0,0,0,0,0,0,0,0,0,1
FR0010149120 ESP,N,0,0,0,0,0,0.546725,0.090014,0.363261,0,0,0,0,0,0,0,0,0,0,0,0,1
PIOEBDA LX ESP,Y,0,0,0,0,0,0.268051,0.598417,0.133531,0,0,0,0,0,0,0,0,0,0,0,0,1
PIOEBDA LX ESP,N,0,0,0,0,0,0.268051,0.598417,0.133531,0,0,0,0,0,0,0,0,0,0,0,0,1
FIDELCE LX ESP,Y,0.637385,0,0,0.185904,0.161389,0,0,0.015322,0,0,0,0,0,0,0,0,0,0,0,0,1
FIDELCE LX ESP,N,0.637385,0,0,0.185904,0.161389,0,0,0.015322,0,0,0,0,0,0,0,0,0,0,0,0,1
PAREUBI LX ESP,Y,0,0,0,0,0,0.381238,0.541054,0.077708,0,0,0,0,0,0,0,0,0,0,0,0,1
PAREUBI LX ESP,N,0,0,0,0,0,0.381238,0.541054,0.077708,0,0,0,0,0,0,0,0,0,0,0,0,1
LU0158184928 ESP,Y,0.9024,0.0015,0,0,0.0152,0,0,0.0809,0,0,0,0,0,0,0,0,0,0,0,0,1
LU0158184928 ESP,N,0.9024,0.0015,0,0,0.0152,0,0,0.0809,0,0,0,0,0,0,0,0,0,0,0,0,1
AXWSTFE LX ESP,Y,0,0,0,0,0,0.0151,0,0.9849,0,0,0,0,0,0,0,0,0,0,0,0,1
AXWSTFE LX ESP,N,0,0,0,0,0,0.0151,0,0.9849,0,0,0,0,0,0,0,0,0,0,0,0,1
LU0132182006 ESP,Y,0,0.974014,0,0,0,0,0,0.025986,0,0,0,0,0,0,0,0,0,0,0,0,1
LU0132182006 ESP,N,0,0.974014,0,0,0,0,0,0.025986,0,0,0,0,0,0,0,0,0,0,0,0,1
LU0072461881 ESP,Y,0.039,0.961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LU0072461881 ESP,N,0.039,0.961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LU0070214613 ESP,Y,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LU0070214613 ESP,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PAREABL LX ESP,Y,0,0,0,0,0,0.2526,0.7119,0.0355,0,0,0,0,0,0,0,0,0,0,0,0,1
PAREABL LX ESP,N,0,0,0,0,0,0.2526,0.7119,0.0355,0,0,0,0,0,0,0,0,0,0,0,0,1
PAREGPV LX ESP,Y,0.6341,0,0,0.2566,0.0344,0,0,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,1
PAREGPV LX ESP,N,0.6341,0,0,0.2566,0.0344,0,0,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,1
ALFAPRI SM ESP,Y,0.509603,0,0,0.250788,0.061376,0,0,0.178234,0,0,0,0,0,0,0,0,0,0,0,0,1
ALFAPRI SM ESP,N,0.509603,0,0,0.250788,0.061376,0,0,0.178234,0,0,0,0,0,0,0,0,0,0,0,0,1
MERSEEI LX ESP,Y,0.608,0,0,0.285,0.09,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,1
MERSEEI LX ESP,N,0.608,0,0,0.285,0.09,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,1
Fonds euro,Y,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Fonds euro,N,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FR0010713552,Y,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FR0010713552,N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FR0000172033,Y,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FR0000172033,N,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FR0000172348,Y,0,0,0,0,0,0.225,0.225,0,0.55,0,0,0,0,0,0,0,0,0,0,0,1
FR0000172348,N,0,0,0,0,0,0.225,0.225,0,0.55,0,0,0,0,0,0,0,0,0,0,0,1
FR0000288946,Y,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
FR0000288946,N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
FR0000447823,Y,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
FR0000447823,N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
FR0000172215,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FR0000172215,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FR0000447864,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FR0000447864,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FR0010318907,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FR0010318907,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FR0010074666,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FR0010074666,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LU0145635123,Y,0.65,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LU0145635123,N,0.65,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FR0010074682,Y,0.22,0.55,0.12,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FR0010074682,N,0.22,0.55,0.12,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LU0247868895,Y,0.22,0.55,0.12,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LU0247868895,N,0.22,0.55,0.12,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FR0010188334,Y,0.522966,0.330167,0.113193,0.033674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FR0010188334,N,0.522966,0.330167,0.113193,0.033674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FR0000447849,Y,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FR0000447849,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FR0000447807,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FR0000447807,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AXAEUOP FP FRC,Y,0.65,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AXAEUOP FP FRC,N,0.65,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AXAWFAE LX FRC,Y,0.65,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AXAWFAE LX FRC,N,0.65,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AXAEUNC FP FRC,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AXAEUNC FP FRC,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FRCFR0010318907,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FRCFR0010318907,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FRCFR0010607150,Y,0.5,0.23,0.05,0.05,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,1
FRCFR0010607150,N,0.5,0.23,0.05,0.05,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,1
FRCIE0031069275,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FRCIE0031069275,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FRCIE0031069614,Y,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FRCIE0031069614,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AXAINEC FP FRC,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AXAINEC FP FRC,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AXAIUSC FP FRC,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AXAIUSC FP FRC,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AXAEFED FP FRC,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AXAEFED FP FRC,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AXAOPPO FP FRC,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AXAOPPO FP FRC,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DWSEENC LX FRC,Y,0.65,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DWSEENC LX FRC,N,0.65,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FIDLEUE LX FRC,Y,0.65,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FIDLEUE LX FRC,N,0.65,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ACMEBEA LX FRC,Y,0.22,0.55,0.12,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ACMEBEA LX FRC,N,0.22,0.55,0.12,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WB4L_EURO1,Y,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
WB4L_EURO1,N,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
AXACRTT FP FRC,Y,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
AXACRTT FP FRC,N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
AXASEDC FP FRC,Y,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AXASEDC FP FRC,N,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FRCFR0010074666,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FRCFR0010074666,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FRCFR0010074682,Y,0.22,0.55,0.12,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FRCFR0010074682,N,0.22,0.55,0.12,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AXATCTC FP FRC,Y,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
AXATCTC FP FRC,N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
JPMNAMA LX ITA,Y,0,0.976072,0,0,0,0,0,0.023928,0,0,0,0,0,0,0,0,0,0,0,0,1
JPMNAMA LX ITA,N,0,0.976072,0,0,0,0,0,0.023928,0,0,0,0,0,0,0,0,0,0,0,0,1
TEMFUAI LX ITA,Y,0,0.920864,0,0,0.01464,0,0,0.064496,0,0,0,0,0,0,0,0,0,0,0,0,1
TEMFUAI LX ITA,N,0,0.920864,0,0,0.01464,0,0,0.064496,0,0,0,0,0,0,0,0,0,0,0,0,1
AXWSTAC LX ITA,Y,0,0,0,0,0,0.0151,0,0.9849,0,0,0,0,0,0,0,0,0,0,0,0,1
AXWSTAC LX ITA,N,0,0,0,0,0,0.0151,0,0.9849,0,0,0,0,0,0,0,0,0,0,0,0,1
ALLAMAI LX ITA,Y,0,0.9871,0,0,0,0,0,0.0129,0,0,0,0,0,0,0,0,0,0,0,0,1
ALLAMAI LX ITA,N,0,0.9871,0,0,0,0,0,0.0129,0,0,0,0,0,0,0,0,0,0,0,0,1
AXWEBAC LX ITA,Y,0,0,0,0,0,0.552677,0.548928,-0.101605,0,0,0,0,0,0,0,0,0,0,0,0,1
AXWEBAC LX ITA,N,0,0,0,0,0,0.552677,0.548928,-0.101605,0,0,0,0,0,0,0,0,0,0,0,0,1
AXEURCI LX ITA,Y,0.469937,0,0,0.362045,0.117164,0,0,0.050854,0,0,0,0,0,0,0,0,0,0,0,0,1
AXEURCI LX ITA,N,0.469937,0,0,0.362045,0.117164,0,0,0.050854,0,0,0,0,0,0,0,0,0,0,0,0,1
AXWECEA LX ITA,Y,0.918461,0,0,0,0,-0.003044,0,0.084582,0,0,0,0,0,0,0,0,0,0,0,0,1
AXWECEA LX ITA,N,0.918461,0,0,0,0,-0.003044,0,0.084582,0,0,0,0,0,0,0,0,0,0,0,0,1
JPMJPEA LX ITA,Y,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JPMJPEA LX ITA,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MIGSEBI LX ITA,Y,0,0,0,0,0,0.512283,0.487717,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MIGSEBI LX ITA,N,0,0,0,0,0,0.512283,0.487717,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MERSEEI LX ITA,Y,0.608,0,0,0.285,0.09,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,1
MERSEEI LX ITA,N,0.608,0,0,0.285,0.09,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,1
AXARUEB ID ITA,Y,0,0.993907,0,0,0,0,0,0.006093,0,0,0,0,0,0,0,0,0,0,0,0,1
AXARUEB ID ITA,N,0,0.993907,0,0,0,0,0,0.006093,0,0,0,0,0,0,0,0,0,0,0,0,1
EFNAMEQ LX ITA,Y,0,0.974014,0,0,0,0,0,0.025986,0,0,0,0,0,0,0,0,0,0,0,0,1
EFNAMEQ LX ITA,N,0,0.974014,0,0,0,0,0,0.025986,0,0,0,0,0,0,0,0,0,0,0,0,1
CZPEUEB ID ITA,Y,0.58556,0,0,0.294019,0.097469,0,0,0.022952,0,0,0,0,0,0,0,0,0,0,0,0,1
CZPEUEB ID ITA,N,0.58556,0,0,0.294019,0.097469,0,0,0.022952,0,0,0,0,0,0,0,0,0,0,0,0,1
AWFEEAC LX ITA,Y,0.9024,0.0015,0,0,0.0152,0,0,0.0809,0,0,0,0,0,0,0,0,0,0,0,0,1
AWFEEAC LX ITA,N,0.9024,0.0015,0,0,0.0152,0,0,0.0809,0,0,0,0,0,0,0,0,0,0,0,0,1
